,id,studentID,task_id,query,score,content,time_stamp,target,session_id,query_order,query_len,session_end,query_dwell_time,BEGIN_SEARCH_count,JUMP_IN_count,MOUSE_MOVE_count,JUMP_OUT_count,QUERY_REFORM_count,HOVER_count,CLICK_count,SCROLL_count,OVER_count,SEARCH_END_count,GOTO_PAGE_count,clicked_doc_count,query_relevance_count,query_key_count,task_relevance_count,task_key_count,query_nDCG3,query_nDCG5,query_nDCG10,task_nDCG3,task_nDCG5,task_nDCG10,query_precision3,query_precision5,query_precision10,task_precision3,task_precision5,task_precision10,num_of_click3,ave_query_relevant_score,ave_task_relevant_score,last_query,new_unique_query_terms_num,query_similarity,click_precision_query,click_precision_task,num_of_click5,num_of_click10,click_depth
347,288,2015011938,10,在香港买iphone6用缴纳关税吗,5,TIMESTAMP=1513152903635	USER=2015011938	TASK=10	QUERY=在香港买iphone6用缴纳关税吗	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513152903635,1,98,5,17,1,159168.0,1,4,81,4,0,14,3,0,1,0,0,3,3,3,3,3,0.7462155048864013,0.7331155731745727,0.8853336635369278,0.7462155048864013,0.6709587617916872,0.8647902708803193,1.0,1.0,0.9,1.0,1.0,0.9,2,2.3333333333333335,2.3333333333333335,如何在香港买iphone6,0.3157894736842105,0.5789473684210527,1.0,1.0,2,0,3.0
348,271,2015011938,11, 清华大学游泳馆,1,TIMESTAMP=1513150866300	USER=2015011938	TASK=11	QUERY= 清华大学游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513150866300,0,93,1,8,0,8343.0,1,1,38,1,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,1.0,0.0,0.0,0.0,0,0,29.0
349,272,2015011938,11, 清华大学道明游泳馆,5,TIMESTAMP=1513150882116	USER=2015011938	TASK=11	QUERY= 清华大学道明游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513150882116,1,93,2,10,0,9730.0,1,1,27,1,1,8,0,0,0,0,0,0,0,0,0,0,0.7653606369886218,0.5740133771285303,0.8799591839715161,0.7653606369886218,0.6205377815438425,0.8813911084255022,0.6666666666666666,0.6,0.7,0.6666666666666666,0.6,0.7,0,0.0,0.0, 清华大学游泳馆,0.2,0.8,0.0,0.0,0,0,29.0
350,274,2015011938,11, 清华大学陈明游泳馆,5,TIMESTAMP=1513151073955	USER=2015011938	TASK=11	QUERY= 清华大学陈明游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513151073955,1,93,3,10,1,176369.0,1,5,202,5,0,32,4,31,1,0,0,4,3,1,3,2,0.5307212739772436,0.4461670887324953,0.7662959105810458,0.3615316105681777,0.3238892231699084,0.7057621891434396,0.6666666666666666,0.6,0.8,0.6666666666666666,0.6,0.8,3,1.6666666666666667,2.0, 清华大学道明游泳馆,0.09090909090909091,0.8181818181818182,0.75,0.75,4,0,4.0
351,278,2015011938,12, 辽宁舰,3,TIMESTAMP=1513151699282	USER=2015011938	TASK=12	QUERY= 辽宁舰	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513151699282,0,95,1,4,0,373371.0,3,11,313,9,1,58,8,159,0,0,2,8,7,5,7,2,0.22745197456167585,0.44165901337133495,0.7151156351109268,0.3333333333333333,0.6356886688686927,0.7622526282136137,1.0,1.0,1.0,1.0,1.0,0.9,0,2.4285714285714284,1.2857142857142858,,1.0,0.0,0.875,0.875,0,2,18.0
352,279,2015011938,12, 辽宁舰基本信息,1,TIMESTAMP=1513151751170	USER=2015011938	TASK=12	QUERY= 辽宁舰基本信息	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513151751170,0,95,2,8,0,41593.0,1,6,189,6,1,50,5,41,0,0,0,5,3,1,3,1,0.4937009329118997,0.5903694098621622,0.7665683774780123,0.4937009329118997,0.5233139164942185,0.7395240347394307,1.0,1.0,1.0,1.0,1.0,0.9,2,1.3333333333333333,1.3333333333333333, 辽宁舰,0.5,0.5,0.6,0.6,4,0,5.0
353,280,2015011938,12, 辽宁舰的优势与劣势,1,TIMESTAMP=1513151783306	USER=2015011938	TASK=12	QUERY= 辽宁舰的优势与劣势	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513151783306,0,95,3,10,1,26893.0,1,1,144,1,0,24,0,44,1,0,0,0,0,0,0,0,0.4635819942403664,0.4292976172255458,0.6506546005805584,0.4635819942403664,0.4292976172255458,0.6506546005805584,0.6666666666666666,0.4,0.4,0.6666666666666666,0.4,0.4,0,0.0,0.0, 辽宁舰基本信息,0.38461538461538464,0.3076923076923077,0.0,0.0,0,0,29.0
354,273,2015012322,1,员工破冰游戏 十人,4,TIMESTAMP=1513150956508	USER=2015012322	TASK=1	QUERY=员工破冰游戏 十人	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513150956508,1,92,1,9,1,172852.0,1,8,128,4,0,12,3,33,1,0,0,3,2,2,2,2,0.5977610919804944,0.7667800750091857,0.8619460061892908,0.5977610919804944,0.7667800750091857,0.8619460061892908,1.0,1.0,1.0,1.0,1.0,1.0,2,3.0,3.0,,1.0,0.0,0.6666666666666666,0.6666666666666666,2,1,9.0
355,246,2015012322,2,北京周边旅游,3,TIMESTAMP=1513149342565	USER=2015012322	TASK=2	QUERY=北京周边旅游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513149342565,0,85,1,6,0,228908.0,1,8,140,4,1,22,4,29,0,0,0,4,4,4,4,4,0.7462155048864013,0.6705148518134127,0.8842146535330263,0.3439765968668957,0.4513130238217588,0.7196439624388563,1.0,0.8,0.8,1.0,0.8,0.8,1,2.75,2.25,,1.0,0.0,1.0,1.0,2,1,8.0
356,247,2015012322,2,京郊园博园 攻略,3,TIMESTAMP=1513149379908	USER=2015012322	TASK=2	QUERY=京郊园博园 攻略	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513149379908,0,85,2,8,0,29023.0,1,2,101,1,1,12,1,8,0,0,0,1,1,1,1,1,0.6296908825811813,0.5862994109060137,0.8688634372545564,0.5188972012643011,0.5101716750291799,0.7684486665114241,1.0,0.8,0.8,1.0,0.8,0.8,0,3.0,3.0,北京周边旅游,0.5,0.08333333333333333,1.0,1.0,0,1,6.0
357,249,2015012322,2,北京周边游 攻略,3,TIMESTAMP=1513149437836	USER=2015012322	TASK=2	QUERY=北京周边游 攻略	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513149437836,0,85,3,8,0,44059.0,1,4,116,2,1,18,2,19,0,0,0,2,2,2,2,2,0.4285714285714286,0.523962716137087,0.7688186200324713,0.3400910809012201,0.4620153807344016,0.7001835741290958,1.0,0.8,0.9,1.0,0.8,0.9,0,2.5,2.5,京郊园博园 攻略,0.36363636363636365,0.36363636363636365,1.0,1.0,1,1,6.0
358,250,2015012322,2,五一北京周边游 攻略,4,TIMESTAMP=1513149525068	USER=2015012322	TASK=2	QUERY=五一北京周边游 攻略	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513149525068,1,85,4,10,1,72052.0,1,6,137,3,0,22,3,11,1,0,0,3,3,3,3,3,1.0,0.8747985572776801,0.9676577411330765,0.5626510645779306,0.5748154093499488,0.7954410852929421,1.0,1.0,1.0,1.0,1.0,1.0,2,3.0,3.0,北京周边游 攻略,0.2,0.8,1.0,1.0,2,0,2.0
359,239,2015012322,3, 死飞自行车 购买,2,TIMESTAMP=1513147892197	USER=2015012322	TASK=3	QUERY= 死飞自行车 购买	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513147892197,0,82,1,9,0,93986.0,1,10,225,6,1,32,3,26,0,0,0,3,3,1,3,2,0.8659203639934981,0.8196294557259916,0.9520460483717438,0.8659203639934981,0.7598938432525068,0.9375880245027932,1.0,1.0,0.8888888888888888,1.0,1.0,0.8888888888888888,3,1.6666666666666667,2.0,,1.0,0.0,1.0,1.0,3,0,3.0
360,240,2015012322,3, 死飞自行车 购买注意事项,1,TIMESTAMP=1513147959292	USER=2015012322	TASK=3	QUERY= 死飞自行车 购买注意事项	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513147959292,0,82,2,13,0,58795.0,1,4,116,3,1,12,1,47,0,0,0,1,1,0,1,1,0.8659203639934981,0.8409449237134673,0.9384904677635848,1.0,0.7998242272706275,0.9592770919318864,1.0,1.0,0.9,1.0,1.0,0.9,0,1.0,2.0, 死飞自行车 购买,0.3333333333333333,0.6666666666666666,1.0,1.0,0,0,0.0
361,241,2015012322,3, 死飞自行车 价格,3,TIMESTAMP=1513148081428	USER=2015012322	TASK=3	QUERY= 死飞自行车 价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513148081428,0,82,3,9,1,109806.0,1,7,192,4,0,18,3,16,1,0,0,3,3,2,2,2,0.3615316105681777,0.5063232874442748,0.6979561721371882,0.374295031969658,0.5477863929685118,0.7563653673637959,0.6666666666666666,0.8,0.8,0.6666666666666666,0.8,0.8,1,2.3333333333333335,2.0, 死飞自行车 购买注意事项,0.14285714285714285,0.42857142857142855,1.0,0.6666666666666666,2,1,7.0
362,242,2015012322,4, 国际航班 行李 重量 体积,3,TIMESTAMP=1513148597261	USER=2015012322	TASK=4	QUERY= 国际航班 行李 重量 体积	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513148597261,0,84,1,14,0,323695.0,1,10,199,5,1,30,5,26,0,0,0,5,3,3,3,3,1.0,0.8875385049894211,0.9815931479571388,0.5977610919804944,0.5549706843642548,0.821332977805086,1.0,1.0,0.9,1.0,1.0,0.9,2,2.25,1.75,,1.0,0.0,0.6,0.6,3,1,9.0
363,244,2015012322,4, 国际航班 行李,4,TIMESTAMP=1513148715940	USER=2015012322	TASK=4	QUERY= 国际航班 行李	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513148715940,1,84,2,8,0,105299.0,1,5,130,3,1,22,2,19,0,0,0,2,2,2,2,1,0.8308103365909342,0.752520691715093,0.9105941775209933,0.4285714285714286,0.4766841089076834,0.7115350639089156,1.0,1.0,0.9,1.0,0.8,0.8,1,2.0,1.5, 国际航班 行李 重量 体积,0.0,0.6363636363636364,1.0,1.0,1,1,7.0
364,245,2015012322,4, 国际航班 随身携带行李 托运行李,4,TIMESTAMP=1513148882972	USER=2015012322	TASK=4	QUERY= 国际航班 随身携带行李 托运行李	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513148882972,1,84,3,17,1,149767.0,1,9,255,5,0,12,4,25,1,0,0,4,4,3,4,4,1.0,1.0,0.9889178431347851,1.0,1.0,0.9858855565819632,1.0,1.0,1.0,1.0,1.0,1.0,1,2.25,2.5, 国际航班 行李,0.46153846153846156,0.5384615384615384,1.0,1.0,2,2,9.0
365,275,2015012322,7, 戒烟的好处,5,TIMESTAMP=1513151345828	USER=2015012322	TASK=7	QUERY= 戒烟的好处	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513151345828,1,94,1,6,0,50259.0,1,2,40,1,1,8,1,0,0,0,0,1,1,1,1,1,0.7462155048864013,0.8165832016561192,0.9292447320047762,0.7462155048864013,0.8165832016561192,0.9184047785853248,1.0,1.0,0.9,1.0,1.0,0.9,0,3.0,3.0,,1.0,0.0,1.0,1.0,0,0,0.0
366,276,2015012322,7, 戒烟的副作用,4,TIMESTAMP=1513151408804	USER=2015012322	TASK=7	QUERY= 戒烟的副作用	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513151408804,1,94,2,7,0,56587.0,1,4,88,2,1,10,2,0,0,0,0,2,2,1,2,1,0.640366253055896,0.8457314377803302,0.8751899954214548,0.511576141875023,0.5879200207806318,0.8145446933879957,0.6666666666666666,0.8,0.7,0.6666666666666666,0.8,0.7,1,2.0,2.0, 戒烟的好处,0.3333333333333333,0.4444444444444444,1.0,1.0,1,0,3.0
367,277,2015012322,7, 戒烟方法,5,TIMESTAMP=1513151433980	USER=2015012322	TASK=7	QUERY= 戒烟方法	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513151433980,1,94,3,5,1,18894.0,1,2,39,1,0,4,1,0,1,0,0,1,1,1,1,1,0.7653606369886218,0.8304198973631918,0.9483315755378604,0.5961709735795558,0.6331677017935522,0.8863649174716484,0.6666666666666666,0.8,0.9,0.6666666666666666,0.8,0.9,0,3.0,3.0, 戒烟的副作用,0.2222222222222222,0.3333333333333333,1.0,1.0,0,0,0.0
368,236,2015012322,8, 谷歌眼镜,3,TIMESTAMP=1513147387468	USER=2015012322	TASK=8	QUERY= 谷歌眼镜	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513147387468,0,81,1,5,0,159805.0,1,6,180,3,1,32,3,35,0,0,0,3,3,3,3,3,0.6121358688798995,0.7196802858636574,0.8795124050091321,0.6121358688798995,0.7196802858636574,0.8791343120432639,1.0,1.0,0.8,1.0,1.0,0.8,0,3.0,3.0,,1.0,0.0,1.0,1.0,1,1,8.0
369,237,2015012322,8, 谷歌眼镜 使用方法,2,TIMESTAMP=1513147526764	USER=2015012322	TASK=8	QUERY= 谷歌眼镜 使用方法	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513147526764,0,81,2,10,0,115765.0,1,9,286,5,1,36,4,37,0,0,0,4,4,4,4,4,0.5977610919804944,0.6343169226155622,0.8235084286438389,0.5977610919804944,0.6343169226155622,0.8235084286438389,1.0,1.0,0.9,1.0,1.0,0.9,2,3.0,3.0, 谷歌眼镜,0.4444444444444444,0.5555555555555556,1.0,1.0,3,1,7.0
370,238,2015012322,8, 谷歌眼镜 售价,3,TIMESTAMP=1513147665820	USER=2015012322	TASK=8	QUERY= 谷歌眼镜 售价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513147665820,0,81,3,8,1,118975.0,1,10,247,5,0,22,4,24,1,0,0,4,4,2,4,2,1.0,1.0,0.9911670637725942,1.0,1.0,0.9911670637725942,1.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0, 谷歌眼镜 使用方法,0.18181818181818182,0.45454545454545453,1.0,1.0,1,2,7.0
371,231,2015012322,10, iphone6 国内 香港 售价,5,TIMESTAMP=1513146664741	USER=2015012322	TASK=10	QUERY= iphone6 国内 香港 售价	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513146664741,1,80,1,17,0,229591.0,2,10,196,6,2,30,4,22,0,0,0,2,2,2,2,2,0.7988805459902472,0.9239155777350728,0.9619408667094568,0.7988805459902472,0.9239155777350728,0.9619408667094568,1.0,1.0,0.8571428571428571,1.0,1.0,0.8571428571428571,1,3.0,3.0,,1.0,0.0,1.0,1.0,1,0,3.0
372,232,2015012322,10, iphone6 香港 购买途径,5,TIMESTAMP=1513146734396	USER=2015012322	TASK=10	QUERY= iphone6 香港 购买途径	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513146734396,1,80,2,16,0,690482.0,2,17,295,9,1,58,7,14,1,0,0,3,3,3,3,3,0.2098969608603938,0.4289715384862722,0.7106916619485547,0.14285714285714285,0.3805200805900413,0.6754938123224145,1.0,1.0,1.0,0.6666666666666666,0.8,0.875,1,3.0,3.0, iphone6 国内 香港 售价,0.2222222222222222,0.5555555555555556,1.0,1.0,3,0,5.0
373,233,2015012322,10, iphone6 香港 关税,4,TIMESTAMP=1513146996796	USER=2015012322	TASK=10	QUERY= iphone6 香港 关税	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513146996796,1,80,3,14,0,226013.0,1,12,265,7,1,30,4,12,0,0,0,4,3,3,3,3,0.6967307005844323,0.6277052245696118,0.8766228562839717,0.6967307005844323,0.7808192186449511,0.9228558053563058,1.0,1.0,1.0,1.0,1.0,1.0,1,1.75,1.75, iphone6 香港 购买途径,0.125,0.625,0.75,0.75,2,1,7.0
374,235,2015012322,10, iphone6 港版 国内运营商网络,3,TIMESTAMP=1513147092805	USER=2015012322	TASK=10	QUERY= iphone6 港版 国内运营商网络	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513147092805,0,80,4,19,1,80566.0,1,4,87,2,0,10,2,0,1,0,0,2,2,2,2,2,0.8339912323981489,0.8339912323981489,0.8339912323981489,0.8339912323981489,0.8339912323981489,0.8339912323981489,0.6666666666666666,0.5,0.5,0.6666666666666666,0.5,0.5,1,2.5,2.5, iphone6 香港 关税,0.4,0.45,1.0,1.0,1,0,1.0
375,268,2015012322,11, 清华大学游泳馆,1,TIMESTAMP=1513150663300	USER=2015012322	TASK=11	QUERY= 清华大学游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513150663300,0,90,1,8,0,5186.0,1,0,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,1.0,0.0,0.0,0.0,0,0,29.0
376,269,2015012322,11, 清华大学 游泳馆,5,TIMESTAMP=1513150679012	USER=2015012322	TASK=11	QUERY= 清华大学 游泳馆	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513150679012,1,90,2,9,1,8980.0,1,4,41,2,0,12,2,0,1,0,0,2,2,2,2,2,0.3198178381975599,0.4980734043774482,0.6980508451558877,0.2322609126342973,0.4205880000849119,0.6370947224510265,1.0,1.0,1.0,0.3333333333333333,0.6,0.6,0,2.5,3.0, 清华大学游泳馆,0.0,1.0,1.0,1.0,1,0,4.0
377,252,2015012322,12, 辽宁号航母,1,TIMESTAMP=1513149758028	USER=2015012322	TASK=12	QUERY= 辽宁号航母	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513149758028,0,87,1,6,0,72267.0,1,4,80,3,1,4,1,0,0,0,0,1,1,1,1,1,1.0,1.0,1.0,0.7967075809905068,0.7967075809905068,0.7967075809905068,1.0,1.0,1.0,1.0,1.0,1.0,1,3.0,2.0,,1.0,0.0,1.0,1.0,1,0,1.0
378,253,2015012322,12, 辽宁号 资料,1,TIMESTAMP=1513149839581	USER=2015012322	TASK=12	QUERY= 辽宁号 资料	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513149839581,0,87,2,7,0,71121.0,1,6,101,3,1,12,3,20,0,0,0,3,3,1,3,0,0.3333333333333333,0.5162274965096612,0.7171915572767528,0.27377123820459426,0.39375067512341744,0.6185395326039699,1.0,1.0,0.8,0.6666666666666666,0.8,0.7,2,1.3333333333333333,1.0, 辽宁号航母,0.25,0.5,1.0,1.0,2,1,7.0
379,256,2015012322,12, 辽宁舰,1,TIMESTAMP=1513149932356	USER=2015012322	TASK=12	QUERY= 辽宁舰	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513149932356,0,87,3,4,0,87805.0,2,3,134,2,1,20,1,23,0,0,1,1,0,0,0,0,0.22745197456167585,0.44165901337133495,0.7151156351109268,0.3333333333333333,0.6356886688686927,0.7622526282136137,1.0,1.0,1.0,1.0,1.0,0.9,0,0.0,0.0, 辽宁号 资料,0.14285714285714285,0.42857142857142855,0.0,0.0,0,0,13.0
380,260,2015012322,12, 辽宁号 优势劣势,4,TIMESTAMP=1513150240132	USER=2015012322	TASK=12	QUERY= 辽宁号 优势劣势	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513150240132,1,87,4,9,0,296245.0,1,6,108,3,1,10,3,19,0,0,0,2,2,2,2,1,0.2050392536704803,0.3053400658787685,0.6010045250281992,0.1569289737969104,0.2607383006051785,0.5750965589573714,1.0,0.8,0.7,0.6666666666666666,0.6,0.6,0,2.5,2.0, 辽宁舰,0.5,0.375,1.0,1.0,1,1,7.0
381,261,2015012322,12, 辽宁号 历史,2,TIMESTAMP=1513150313324	USER=2015012322	TASK=12	QUERY= 辽宁号 历史	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513150313324,0,87,5,7,1,57413.0,1,6,85,3,0,18,3,14,1,0,0,3,2,0,2,0,0.20971146820256886,0.31374543501117835,0.6549239653406739,0.20971146820256886,0.2443968904342892,0.6225588492524451,0.6666666666666666,0.8,0.9,0.6666666666666666,0.6,0.8,1,0.6666666666666666,0.6666666666666666, 辽宁号 优势劣势,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.6666666666666666,1,1,6.0
382,1188,2015012923,1, 10人破冰游戏,3,TIMESTAMP=1513756075173	USER=2015012923	TASK=1	QUERY= 10人破冰游戏	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513756075173,0,345,1,8,0,167138.0,1,16,255,8,1,40,7,215,0,0,0,6,6,6,6,6,0.5626510645779306,0.7134964491487285,0.8275715436916145,0.5626510645779306,0.7134964491487285,0.8275715436916145,1.0,1.0,1.0,1.0,1.0,1.0,2,2.5,2.5,,1.0,0.0,1.0,1.0,3,2,8.0
383,1190,2015012923,1, 破冰游戏,5,TIMESTAMP=1513756186189	USER=2015012923	TASK=1	QUERY= 破冰游戏	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=5,1513756186189,1,345,2,5,1,105722.0,1,2,35,1,0,8,1,0,1,0,0,1,1,1,1,1,0.6967307005844323,0.6973515901634044,0.9124308289715504,1.0,1.0,0.9981666155888352,1.0,1.0,1.0,1.0,1.0,1.0,0,3.0,3.0, 10人破冰游戏,0.0,0.625,1.0,1.0,0,0,0.0
384,1156,2015012923,2, 北京周边游,4,TIMESTAMP=1513753615157	USER=2015012923	TASK=2	QUERY= 北京周边游	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513753615157,1,337,1,6,0,122246.0,1,6,118,3,1,20,3,177,0,0,0,3,3,3,3,3,0.6967307005844323,0.6727361450129912,0.8713588715041273,0.5188972012643011,0.5204065827992201,0.7536112852358168,1.0,0.8,0.8,1.0,0.8,0.8,1,2.6666666666666665,2.3333333333333335,,1.0,0.0,1.0,1.0,1,1,6.0
385,1157,2015012923,2,承德坝上草原,4,TIMESTAMP=1513753727203	USER=2015012923	TASK=2	QUERY=承德坝上草原	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513753727203,1,337,2,6,0,100309.0,1,6,180,3,1,38,3,0,0,0,0,3,3,3,3,2,0.7653606369886218,0.8304198973631918,0.9438100440221859,0.7653606369886218,0.7330409974680542,0.926645211998516,0.6666666666666666,0.8,0.9,0.6666666666666666,0.8,0.9,1,3.0,1.6666666666666667, 北京周边游,0.5,0.0,1.0,1.0,3,0,5.0
386,1158,2015012923,2,北京到承德坝上草原价格,4,TIMESTAMP=1513753762019	USER=2015012923	TASK=2	QUERY=北京到承德坝上草原价格	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513753762019,1,337,3,11,1,26010.0,1,2,21,1,0,2,1,0,1,0,0,1,1,1,1,1,0.5977610919804944,0.6343169226155622,0.8488357039095565,0.5188972012643011,0.7448659018169831,0.8260432756803773,1.0,1.0,0.9,1.0,1.0,0.9,0,2.0,2.0,承德坝上草原,0.45454545454545453,0.5454545454545454,1.0,1.0,0,0,0.0
387,1178,2015012923,3, 清华 死飞购买,1,TIMESTAMP=1513755459674	USER=2015012923	TASK=3	QUERY= 清华 死飞购买	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513755459674,0,344,1,8,0,36801.0,1,2,68,1,1,18,1,108,0,0,0,1,1,1,1,1,0.5307212739772436,0.6497381291898623,0.7855806291864604,0.5792374606819809,0.5705747488173967,0.7033912815971681,1.0,0.8,0.6666666666666666,0.6666666666666666,0.6,0.5555555555555556,1,3.0,2.0,,1.0,0.0,1.0,1.0,1,0,1.0
388,1179,2015012923,3, 清华 死飞,3,TIMESTAMP=1513755580897	USER=2015012923	TASK=3	QUERY= 清华 死飞	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513755580897,0,344,2,6,0,96467.0,1,6,70,3,1,10,3,0,0,0,0,3,3,2,3,2,0.6291344046077069,0.6086067874378557,0.7353356327707474,0.6291344046077069,0.6086067874378557,0.7353356327707474,0.6666666666666666,0.6,0.7,0.6666666666666666,0.6,0.7,2,1.6666666666666667,1.6666666666666667, 清华 死飞购买,0.0,0.7142857142857143,1.0,1.0,2,0,2.0
389,1181,2015012923,3, 清华 自行车实体店,2,TIMESTAMP=1513755635148	USER=2015012923	TASK=3	QUERY= 清华 自行车实体店	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513755635148,0,344,3,10,0,44824.0,1,4,98,2,1,36,2,178,0,0,0,2,1,1,1,0,0.5792374606819809,0.5617187090308591,0.6980778826906482,0.27377123820459426,0.3067182175993625,0.5858761331094445,0.6666666666666666,0.6,0.6,0.6666666666666666,0.6,0.6,1,1.0,0.5, 清华 死飞,0.5454545454545454,0.2727272727272727,0.5,0.5,1,0,1.0
390,1182,2015012923,3, 清华 自行车,1,TIMESTAMP=1513755665773	USER=2015012923	TASK=3	QUERY= 清华 自行车	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=1,1513755665773,0,344,4,7,0,23464.0,1,0,83,0,1,16,0,229,0,0,0,0,0,0,0,0,0.042297415852266464,0.2170277533030987,0.5813676816911613,0.0,0.16812753627111748,0.5478510149086852,0.3333333333333333,0.6,0.8,0.0,0.2,0.4,0,0.0,0.0, 清华 自行车实体店,0.0,0.6666666666666666,0.0,0.0,0,0,29.0
391,1184,2015012923,3,地图,4,TIMESTAMP=1513755697380	USER=2015012923	TASK=3	QUERY=地图	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513755697380,1,344,5,2,0,23815.0,1,2,87,1,1,32,1,0,0,0,0,1,1,1,0,0,0.7988805459902472,0.6444316096250248,0.8832823800685009,0.0,0.0,0.0,1.0,0.8,0.8,0.0,0.0,0.0,1,3.0,0.0, 清华 自行车,0.25,0.0,1.0,0.0,1,0,1.0
392,1185,2015012923,3,清华附近地图,3,TIMESTAMP=1513755753386	USER=2015012923	TASK=3	QUERY=清华附近地图	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=3,1513755753386,0,344,6,6,0,44947.0,1,2,118,1,1,36,1,149,0,0,0,1,1,1,1,1,1.0,0.8687949224876581,0.9871545070669352,0.33735197271041656,0.33735197271041656,0.6177420996609626,1.0,0.8,0.6,0.3333333333333333,0.2,0.2,0,3.0,2.0,地图,0.6666666666666666,0.3333333333333333,1.0,1.0,0,0,0.0
393,1186,2015012923,3,百度地图,2,TIMESTAMP=1513755822850	USER=2015012923	TASK=3	QUERY=百度地图	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=2,1513755822850,0,344,7,4,1,59379.0,1,8,188,4,0,26,4,144,1,0,0,4,3,2,2,0,0.6121358688798995,0.525699757694747,0.8222248920928974,0.9197207891481876,0.9197207891481876,0.9197207891481876,1.0,0.6,0.8,0.6666666666666666,0.4,0.2,3,1.5,0.5,清华附近地图,0.25,0.25,0.75,0.5,3,0,3.0
394,1169,2015012923,4, 国际航班 行李,4,TIMESTAMP=1513754879991	USER=2015012923	TASK=4	QUERY= 国际航班 行李	ACTION=QUERY_SATISFACTION_ANNOTATION	INFO:	score=4,1513754879991,1,341,1,8,0,252294.0,1,10,201,5,1,48,5,186,0,0,0,5,4,3,3,1,0.8308103365909342,0.752520691715093,0.9105941775209933,0.4285714285714286,0.4766841089076834,0.7115350639089156,1.0,1.0,0.9,1.0,0.8,0.8,2,2.0,1.0,,1.0,0.0,0.8,0.6,3,2,8.0
