,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,segment_id,SessionID,topic_id,query,QueryOrder,segment_starttime,session_end_time,ClickCount,RelDocCount,KeyDocCount,TotalContent,AveClickRank,ClickDepth,Clicks@3,Clicks@5,Clicks@5+,segment_endtime,isSessionEnd,QueryDwellTime,SERPtime,AvgContent,click_precision,time_to_first_last_click,QueryLength,RR,time_first_click,ratio_first_click,AvgRelScore,irrelevant_docs_30num,last_query,NewTerm,QuerySim,dcg3,dcg5,dcg10,nDCG@3,nDCG@5,nDCG@10,Precision@3,Precision@5,Precision@10,QueryLength_peak,QueryLength_ave,QueryLength_end,QueryDwellTime_peak,QueryDwellTime_ave,QueryDwellTime_end,NewTerm_peak,NewTerm_ave,NewTerm_end,QuerySim_peak,QuerySim_ave,QuerySim_end,ClickCount_peak,ClickCount_ave,ClickCount_end,KeyDocCount_peak,KeyDocCount_ave,KeyDocCount_end,RelDocCount_peak,RelDocCount_ave,RelDocCount_end,AvgContent_peak,AvgContent_ave,AvgContent_end,TotalContent_peak,TotalContent_ave,TotalContent_end,AveClickRank_peak,AveClickRank_ave,AveClickRank_end,ClickDepth_peak,ClickDepth_ave,ClickDepth_end,SERPtime_peak,SERPtime_ave,SERPtime_end,RR_peak,RR_ave,RR_end,Clicks@3_peak,Clicks@3_ave,Clicks@3_end,Clicks@5_peak,Clicks@5_ave,Clicks@5_end,Clicks@5+_peak,Clicks@5+_ave,Clicks@5+_end,nDCG@3_peak,nDCG@3_ave,nDCG@3_end,nDCG@5_peak,nDCG@5_ave,nDCG@5_end,nDCG@10_peak,nDCG@10_ave,nDCG@10_end,Precision@3_peak,Precision@3_ave,Precision@3_end,Precision@5_peak,Precision@5_ave,Precision@5_end,Precision@10_peak,Precision@10_ave,Precision@10_end,AvgRelScore_peak,AvgRelScore_ave,AvgRelScore_end,delta_QueryDwellTime,delta_AvgRelScore,delta_Clicks@5,delta_ClickDepth,QueryLength_reference1,QueryDwellTime_reference1,NewTerm_reference1,QuerySim_reference1,ClickCount_reference1,KeyDocCount_reference1,RelDocCount_reference1,AvgContent_reference1,TotalContent_reference1,AveClickRank_reference1,ClickDepth_reference1,SERPtime_reference1,RR_reference1,Clicks@3_reference1,Clicks@5_reference1,Clicks@5+_reference1,nDCG@3_reference1,nDCG@5_reference1,nDCG@10_reference1,Precision@3_reference1,Precision@5_reference1,Precision@10_reference1,AvgRelScore_reference1,QueryLength_reference2,QueryDwellTime_reference2,NewTerm_reference2,QuerySim_reference2,ClickCount_reference2,KeyDocCount_reference2,RelDocCount_reference2,AvgContent_reference2,TotalContent_reference2,AveClickRank_reference2,ClickDepth_reference2,SERPtime_reference2,RR_reference2,Clicks@3_reference2,Clicks@5_reference2,Clicks@5+_reference2,nDCG@3_reference2,nDCG@5_reference2,nDCG@10_reference2,Precision@3_reference2,Precision@5_reference2,Precision@10_reference2,AvgRelScore_reference2,QueryLength_reference3,QueryDwellTime_reference3,NewTerm_reference3,QuerySim_reference3,ClickCount_reference3,KeyDocCount_reference3,RelDocCount_reference3,AvgContent_reference3,TotalContent_reference3,AveClickRank_reference3,ClickDepth_reference3,SERPtime_reference3,RR_reference3,Clicks@3_reference3,Clicks@5_reference3,Clicks@5+_reference3,nDCG@3_reference3,nDCG@5_reference3,nDCG@10_reference3,Precision@3_reference3,Precision@5_reference3,Precision@10_reference3,AvgRelScore_reference3,QueryLength_reference4,QueryDwellTime_reference4,NewTerm_reference4,QuerySim_reference4,ClickCount_reference4,KeyDocCount_reference4,RelDocCount_reference4,AvgContent_reference4,TotalContent_reference4,AveClickRank_reference4,ClickDepth_reference4,SERPtime_reference4,RR_reference4,Clicks@3_reference4,Clicks@5_reference4,Clicks@5+_reference4,nDCG@3_reference4,nDCG@5_reference4,nDCG@10_reference4,Precision@3_reference4,Precision@5_reference4,Precision@10_reference4,AvgRelScore_reference4,QueryLength_reference5,QueryDwellTime_reference5,NewTerm_reference5,QuerySim_reference5,ClickCount_reference5,KeyDocCount_reference5,RelDocCount_reference5,AvgContent_reference5,TotalContent_reference5,AveClickRank_reference5,ClickDepth_reference5,SERPtime_reference5,RR_reference5,Clicks@3_reference5,Clicks@5_reference5,Clicks@5+_reference5,nDCG@3_reference5,nDCG@5_reference5,nDCG@10_reference5,Precision@3_reference5,Precision@5_reference5,Precision@10_reference5,AvgRelScore_reference5
188,188,188,188,189,49,35,face transplant,1,21.14321,333.284084,4,8,7,210.42009700000003,3.125,7.0,3.0,3.0,1.0,333.284084,1,312.140874,101.72077699999996,52.60502425000001,2.0,210.42009700000003,15,11,36.994659999999996,0.1185191145456971,1.875,0,,1.0,0.0,,,,0.8435737579924145,0.8869465982421278,0.9507157127720494,1.0,1.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,189,189,189,190,50,37,diet exercise for fitness,1,15.049551000000001,286.281473,1,1,1,9.597719999999997,3.0,3.0,1.0,1.0,0.0,88.122078,0,73.07252700000002,63.47480700000001,9.597719999999997,1.0,9.597719999999997,25,11,78.52435799999998,1.0746084913691296,2.0,0,,1.0,0.0,,,,0.3065735963827292,0.3065735963827292,0.4838128831667769,0.3333333333333333,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,190,190,190,191,50,37,fitness wiki,2,88.122078,286.281473,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,110.750822,0,22.628744,22.628744,0.0,0.0,0.0,12,11,,1.0,0.0,0,diet exercise for fitness,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,25.0,73.07252700000002,73.07252700000002,73.07252700000002,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.597719999999997,9.597719999999997,9.597719999999997,9.597719999999997,9.597719999999997,9.597719999999997,3.0,3.0,3.0,3.0,3.0,3.0,63.47480700000001,63.47480700000001,63.47480700000001,11.0,11.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3065735963827292,0.3065735963827292,0.3065735963827292,0.3065735963827292,0.3065735963827292,0.3065735963827292,0.4838128831667769,0.4838128831667769,0.4838128831667769,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.2,0.2,0.2,2.0,2.0,2.0,50.44378300000002,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191,191,191,191,192,50,37,wikipedia,3,110.750822,286.281473,1,0,0,2.1192520000000035,1.0,1.0,1.0,1.0,0.0,128.094597,0,17.343774999999994,15.22452299999999,2.1192520000000035,0.0,2.1192520000000035,9,11,120.42546000000002,6.94343993738388,0.0,0,fitness wiki,0.3333333333333333,0.0,,,,0.0,0.0,,0.0,0.0,0.0,25.0,18.5,12.0,73.07252700000002,47.85063550000001,22.628744,1.0,0.6,0.2,0.2,0.1,0.2,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,9.597719999999997,4.798859999999999,0.0,9.597719999999997,4.798859999999999,0.0,11.0,7.0,11.0,3.0,1.5,0.0,63.47480700000001,43.05177550000001,22.628744,11.0,11.0,11.0,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.3065735963827292,0.1532867981913646,0.0,0.3065735963827292,0.1532867981913646,0.0,0.4838128831667769,0.24190644158338845,0.0,0.3333333333333333,0.16666666666666666,0.0,0.2,0.1,0.0,0.2,0.1,0.0,2.0,1.0,0.0,5.2849690000000065,0.0,-1.0,-1.0,-13.0,-50.443783000000025,-0.8,0.2,-1.0,-1.0,-1.0,-9.597719999999997,-9.597719999999997,8.0,-3.0,-40.846063000000015,0.0,-1.0,-1.0,0.0,-0.3065735963827292,-0.3065735963827292,-0.4838128831667769,-0.3333333333333333,-0.2,-0.2,-2.0,-13.0,-50.443783000000025,-0.8,0.2,-1.0,-1.0,-1.0,-9.597719999999997,-9.597719999999997,8.0,-3.0,-40.846063000000015,0.0,-1.0,-1.0,0.0,-0.3065735963827292,-0.3065735963827292,-0.4838128831667769,-0.3333333333333333,-0.2,-0.2,-2.0,-13.0,-50.443783000000025,-0.8,0.2,-1.0,-1.0,-1.0,-9.597719999999997,-9.597719999999997,8.0,-3.0,-40.846063000000015,0.0,-1.0,-1.0,0.0,-0.3065735963827292,-0.3065735963827292,-0.4838128831667769,-0.3333333333333333,-0.2,-0.2,-2.0,-13.0,-50.443783000000025,-0.8,0.2,-1.0,-1.0,-1.0,-9.597719999999997,-9.597719999999997,8.0,-3.0,-40.846063000000015,0.0,-1.0,-1.0,0.0,-0.3065735963827292,-0.3065735963827292,-0.4838128831667769,-0.3333333333333333,-0.2,-0.2,-2.0,-13.0,-50.443783000000025,-0.8,0.2,-1.0,-1.0,-1.0,-9.597719999999997,-9.597719999999997,8.0,-3.0,-40.846063000000015,0.0,-1.0,-1.0,0.0,-0.3065735963827292,-0.3065735963827292,-0.4838128831667769,-0.3333333333333333,-0.2,-0.2,-2.0
192,192,192,192,193,50,37,paleo diet,4,128.094597,286.281473,1,0,0,2.582633999999985,3.0,3.0,1.0,1.0,0.0,143.75016100000005,0,15.655563999999998,13.072930000000017,2.582633999999985,0.0,2.582633999999985,10,11,141.167527,9.01708344713739,0.0,0,wikipedia,0.6666666666666666,0.0,,,,0.0,0.2640681225725909,0.44130740935663865,0.0,0.2,0.2,25.0,15.333333333333336,9.0,73.07252700000002,37.681682,17.343774999999994,1.0,0.5111111111111111,0.3333333333333333,0.2,0.06666666666666668,0.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,9.597719999999997,3.9056573333333335,2.1192520000000035,9.597719999999997,3.9056573333333335,2.1192520000000035,11.0,5.0,1.0,3.0,1.3333333333333333,1.0,63.47480700000001,33.776024666666665,15.22452299999999,11.0,11.0,11.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.3065735963827292,0.10219119879424306,0.0,0.3065735963827292,0.10219119879424306,0.0,0.4838128831667769,0.24190644158338845,,0.3333333333333333,0.1111111111111111,0.0,0.2,0.06666666666666668,0.0,0.2,0.06666666666666668,0.0,2.0,0.6666666666666666,0.0,1.6882109999999957,0.0,0.0,-2.0,-16.0,-55.72875200000003,-0.6666666666666667,0.0,0.0,-1.0,-1.0,-7.478467999999994,-7.478467999999994,-2.0,-2.0,-48.25028400000002,0.0,0.0,0.0,0.0,-0.3065735963827292,-0.3065735963827292,0.0,-0.3333333333333333,-0.2,-0.2,-2.0,-16.0,-55.72875200000003,-0.6666666666666667,-0.2,0.0,-1.0,-1.0,-7.478467999999994,-7.478467999999994,-10.0,-2.0,-48.25028400000002,0.0,0.0,0.0,0.0,-0.3065735963827292,-0.3065735963827292,0.0,-0.3333333333333333,-0.2,-0.2,-2.0,-9.5,-30.506860500000016,-0.26666666666666666,-0.1,0.5,-0.5,-0.5,-2.679607999999995,-2.679607999999995,-6.0,-0.5,-27.827252500000014,0.0,0.5,0.5,0.0,-0.1532867981913646,-0.1532867981913646,0.0,-0.16666666666666666,-0.1,-0.1,-1.0,-3.0,-5.284969000000007,0.1333333333333333,-0.2,1.0,0.0,0.0,2.1192520000000035,2.1192520000000035,-10.0,1.0,-7.40422100000001,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.5,-30.506860500000016,-0.26666666666666666,-0.2,0.5,-0.5,-0.5,-2.679607999999995,-2.679607999999995,-10.0,-0.5,-27.827252500000014,0.0,0.5,0.5,0.0,-0.1532867981913646,-0.1532867981913646,0.0,-0.16666666666666666,-0.1,-0.1,-1.0
193,193,193,193,194,50,37,keto diet,5,143.75016100000005,286.281473,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,160.417273,0,16.667112000000003,16.667112000000003,0.0,0.0,0.0,9,11,,1.0,0.0,0,paleo diet,0.3333333333333333,0.3333333333333333,3.3927892607143724,4.684818934934552,4.684818934934552,0.5307212739772436,0.7328286204777912,0.7328286204777912,0.6666666666666666,0.6,0.3,25.0,14.0,10.0,73.07252700000002,32.1751525,15.655563999999998,1.0,0.5499999999999999,0.6666666666666666,0.2,0.05,0.0,1.0,0.75,1.0,1.0,0.25,0.0,1.0,0.25,0.0,9.597719999999997,3.574901499999996,2.582633999999985,9.597719999999997,3.574901499999996,2.582633999999985,11.0,4.5,3.0,3.0,1.75,3.0,63.47480700000001,28.600251000000004,13.072930000000017,11.0,11.0,11.0,1.0,0.75,1.0,1.0,0.75,1.0,0.0,0.0,0.0,0.3065735963827292,0.0766433990956823,0.0,0.3065735963827292,0.14266042973883006,0.2640681225725909,0.4838128831667769,0.3083734308411385,0.44130740935663865,0.3333333333333333,0.08333333333333333,0.0,0.2,0.1,0.2,0.2,0.1,0.2,2.0,0.5,0.0,-1.0115480000000048,0.0,1.0,3.0,-15.0,-57.416963000000024,-0.33333333333333337,0.0,0.0,-1.0,-1.0,-7.015086000000013,-7.015086000000013,0.0,0.0,-50.401877,0.0,0.0,0.0,0.0,-0.3065735963827292,-0.042505473810138306,-0.04250547381013825,-0.3333333333333333,0.0,0.0,-2.0,-15.0,-57.416963000000024,-0.33333333333333337,-0.2,0.0,-1.0,-1.0,-7.015086000000013,-7.015086000000013,-8.0,0.0,-50.401877,0.0,0.0,0.0,0.0,-0.3065735963827292,-0.042505473810138306,-0.04250547381013825,-0.3333333333333333,0.0,0.0,-2.0,-5.333333333333334,-22.026118000000004,0.15555555555555556,-0.06666666666666667,0.33333333333333337,-0.3333333333333333,-0.3333333333333333,-1.3230233333333485,-1.3230233333333485,-2.0,1.6666666666666667,-20.703094666666647,0.0,0.33333333333333337,0.33333333333333337,0.0,-0.10219119879424306,0.16187692377834784,0.1994009677732502,-0.1111111111111111,0.13333333333333336,0.13333333333333336,-0.6666666666666666,1.0,-1.6882109999999955,0.3333333333333333,0.0,0.0,0.0,0.0,0.46338199999998153,0.46338199999998153,2.0,2.0,-2.1515929999999734,0.0,0.0,0.0,0.0,0.0,0.2640681225725909,0.0,0.0,0.2,0.2,0.0,-7.0,-29.55258700000001,0.0,-0.1,0.0,-0.5,-0.5,-3.275852000000015,-3.275852000000015,-3.0,1.0,-26.276734999999984,0.0,0.0,0.0,0.0,-0.1532867981913646,0.11078132438122629,0.0,-0.16666666666666666,0.1,0.1,-1.0
194,194,194,194,195,50,37,keto diet wikipedia,6,160.417273,286.281473,1,0,0,11.450036000000011,1.0,1.0,1.0,1.0,0.0,198.41056799999998,0,37.993295000000025,26.54325900000001,11.450036000000011,0.0,11.450036000000011,19,11,170.301638,4.4824129626030045,0.0,0,keto diet,0.3333333333333333,0.6666666666666666,,,,0.5307212739772436,0.5147714448836773,0.7486361493410435,0.6666666666666666,0.6,0.5,25.0,13.0,9.0,73.07252700000002,29.07354440000001,16.667112000000003,1.0,0.5066666666666666,0.3333333333333333,0.3333333333333333,0.10666666666666666,0.3333333333333333,1.0,0.6,0.0,1.0,0.2,0.0,1.0,0.2,0.0,9.597719999999997,2.859921199999997,0.0,9.597719999999997,2.859921199999997,0.0,11.0,5.8,11.0,3.0,1.4,0.0,63.47480700000001,26.213623200000008,16.667112000000003,11.0,11.0,11.0,1.0,0.6,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0.5307212739772436,0.16745897407199456,0.5307212739772436,0.7328286204777912,0.26069406788662225,0.7328286204777912,0.7328286204777912,0.4144872282503017,0.7328286204777912,0.6666666666666666,0.2,0.6666666666666666,0.6,0.2,0.6,0.3,0.14,0.3,2.0,0.4,0.0,-21.326183000000018,0.0,-1.0,-1.0,-16.0,-56.40541500000002,-0.6666666666666667,0.3333333333333333,-1.0,-1.0,-1.0,-9.597719999999997,-9.597719999999997,8.0,-3.0,-46.80769500000001,0.0,-1.0,-1.0,0.0,0.22414767759451437,0.426255024095062,0.24901573731101428,0.3333333333333333,0.39999999999999997,0.09999999999999998,-2.0,-16.0,-56.40541500000002,-0.6666666666666667,0.1333333333333333,-1.0,-1.0,-1.0,-9.597719999999997,-9.597719999999997,0.0,-3.0,-46.80769500000001,0.0,-1.0,-1.0,0.0,0.22414767759451437,0.426255024095062,0.24901573731101428,0.3333333333333333,0.39999999999999997,0.09999999999999998,-2.0,-5.0,-15.5080405,-0.21666666666666662,0.2833333333333333,-0.75,-0.25,-0.25,-3.574901499999996,-3.574901499999996,6.5,-1.75,-11.933139,0.0,-0.75,-0.75,0.0,0.45407787488156126,0.5901681907389611,0.4244551896366527,0.5833333333333333,0.5,0.19999999999999998,-0.5,-1.0,1.0115480000000048,-0.3333333333333333,0.3333333333333333,-1.0,0.0,0.0,-2.582633999999985,-2.582633999999985,8.0,-3.0,3.5941819999999858,0.0,-1.0,-1.0,0.0,0.5307212739772436,0.4687604979052003,0.29152121112115253,0.6666666666666666,0.39999999999999997,0.09999999999999998,0.0,-8.5,-27.696933500000007,-0.49999999999999994,0.2333333333333333,-1.0,-0.5,-0.5,-6.090176999999991,-6.090176999999991,4.0,-3.0,-21.60675650000001,0.0,-1.0,-1.0,0.0,0.37743447578587896,0.4475077610001311,0.2702684742160834,0.5,0.39999999999999997,0.09999999999999998,-1.0
195,195,195,195,196,50,37,exercises for fitness,7,198.41056799999998,286.281473,2,2,2,10.837000999999988,4.0,5.0,1.0,2.0,0.0,286.281473,1,87.87090500000002,77.033904,5.418500499999993,1.0,10.837000999999988,21,11,262.287304,2.9849163838701784,2.0,0,keto diet wikipedia,0.5,0.0,,,,0.7039180890341348,0.6399453854227659,0.8534088012428801,0.6666666666666666,0.6,0.6,25.0,14.0,19.0,73.07252700000002,30.560169500000004,37.993295000000025,1.0,0.4777777777777778,0.3333333333333333,0.6666666666666666,0.2,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.16666666666666666,0.0,1.0,0.16666666666666666,0.0,11.450036000000011,4.291606999999999,11.450036000000011,11.450036000000011,4.291606999999999,11.450036000000011,11.0,5.0,1.0,3.0,1.3333333333333333,1.0,63.47480700000001,26.268562500000005,26.54325900000001,11.0,11.0,11.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.5307212739772436,0.22800269072286936,0.5307212739772436,0.7328286204777912,0.3030402973861314,0.5147714448836773,0.7486361493410435,0.4813170124684501,0.7486361493410435,0.6666666666666666,0.2777777777777777,0.6666666666666666,0.6,0.26666666666666666,0.6,0.5,0.2,0.5,2.0,0.3333333333333333,0.0,-49.87761,-2.0,-1.0,-4.0,-6.0,-35.079232,-0.6666666666666667,0.6666666666666666,0.0,-1.0,-1.0,1.8523160000000143,1.8523160000000143,-2.0,-2.0,-36.93154800000001,0.0,0.0,0.0,0.0,0.22414767759451437,0.20819784850094813,0.2648232661742666,0.3333333333333333,0.39999999999999997,0.3,-2.0,-6.0,-35.079232,-0.6666666666666667,0.3333333333333333,0.0,-1.0,-1.0,1.8523160000000143,1.8523160000000143,-10.0,-2.0,-36.93154800000001,0.0,0.0,0.0,0.0,0.0,-0.21805717559411386,0.015807528863252318,0.0,0.0,0.2,-2.0,6.0,8.919750600000022,-0.17333333333333328,0.5599999999999999,0.4,-0.2,-0.2,8.590114800000014,8.590114800000014,-4.8,-0.3999999999999999,0.3296358000000019,0.0,0.4,0.4,0.0,0.363262299905249,0.25407737699705507,0.3341489210907418,0.4666666666666666,0.39999999999999997,0.36,-0.4,10.0,21.32618300000002,0.0,0.3333333333333333,1.0,0.0,0.0,11.450036000000011,11.450036000000011,-10.0,1.0,9.876147000000007,0.0,1.0,1.0,0.0,0.0,-0.21805717559411386,0.015807528863252318,0.0,0.0,0.2,0.0,2.0,-6.876524499999988,-0.3333333333333333,0.3333333333333333,0.5,-0.5,-0.5,6.651176000000013,6.651176000000013,-10.0,-0.5,-13.527700499999998,0.0,0.5,0.5,0.0,0.0,-0.21805717559411386,0.015807528863252318,0.0,0.0,0.2,-1.0
196,196,196,196,197,51,37,fitness regime,1,37.002604999999996,119.78273200000001,2,2,1,25.706705,5.0,9.0,1.0,1.0,1.0,119.78273200000001,1,82.78012700000002,57.073422,12.8533525,1.0,25.706705,14,11,63.760014,0.7702333435656604,1.5,0,,1.0,0.0,,,,0.8262346571285601,0.8262346571285601,0.9091417955461738,0.3333333333333333,0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197,197,197,197,198,52,38,venture capital,1,19.544175,1030.613379,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,53.210908999999994,0,33.666734000000005,33.666734000000005,0.0,0.0,0.0,15,11,,1.0,0.0,0,,1.0,0.0,1.5,1.5,2.8026018174652085,0.2781491965442198,0.2781491965442198,0.5196942958408787,0.3333333333333333,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,198,198,198,199,52,38,loans for entrepreneurship,2,53.210908999999994,1030.613379,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,218.40508300000002,0,165.19417399999998,165.19417399999998,0.0,0.0,0.0,26,11,,1.0,0.0,0,venture capital,0.6,0.0,2.5268026848214067,3.687361106525032,7.303445398183546,0.24313036870409144,0.3054557136145644,0.5980998579198968,0.3333333333333333,0.4,0.6,15.0,15.0,15.0,33.666734000000005,33.666734000000005,33.666734000000005,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,33.666734000000005,33.666734000000005,33.666734000000005,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2781491965442198,0.2781491965442198,0.2781491965442198,0.2781491965442198,0.2781491965442198,0.2781491965442198,0.5196942958408787,0.5196942958408787,0.5196942958408787,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.3,0.3,0.3,0.0,0.0,0.0,-131.52743999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
