Unnamed: 0,segment_id,session_id,topic_id,query,query_order,segment_starttime,session_end_time,num_click_doc,num_relevant_doc,num_key_doc,total_dwell_time,ave_click_rank,click_depth,num_of_click3,num_of_click5,num_of_click10,segment_endtime,session_end,query_dwell_time,search_engine_dwell_time,ave_dwell_time,click_precision,time_to_first_last_click,query_len,reciporal_rank,time_first_click,ratio_first_click,average_relevance_score,irrelevant_docs_30num,last_query,new_unique_query_terms_num,query_similarity,average_content_page_dwell_time1_3,average_content_page_dwell_time1_5,average_content_page_dwell_time6_10
87,88,21,17,"NCAA ""march madness"" 2012 results",10,703.865412,965.0831880000001,2,1,0,43.77852099999996,6.0,11.0,1.0,1.0,0.0,794.637876,0,90.772464,46.993943000000066,21.889260499999978,0.5,43.77852099999996,33,11,735.040923,8.097620033758254,0.5,0,"won NCAA ""march madness"" 2012",0.16666666666666666,0.6666666666666666,17.091830999999956,17.091830999999956,
88,89,21,17,"NCAA ""march madness"" 2012 broadcast",11,794.637876,965.0831880000001,2,2,0,34.596682999999985,6.5,8.0,0.0,1.0,1.0,965.0831880000001,1,170.44531199999994,135.84862899999996,17.298341499999992,1.0,34.596682999999985,35,11,900.352708,5.282355363343759,1.0,0,"NCAA ""march madness"" 2012 results",0.16666666666666666,0.6666666666666666,,9.68203600000004,24.914646999999945
89,90,22,18,face transplants wiki,1,23.395897,1033.234391,5,0,0,83.359932,3.0,5.0,3.0,5.0,0.0,147.886694,0,124.490797,41.130865,16.6719864,0.0,83.359932,21,11,64.526762,0.5183255594387431,0.0,1,,1.0,0.0,1.2413083333333315,16.6719864,
90,91,22,18,"""Connie Culp""",2,147.886694,1033.234391,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,163.74134899999999,0,15.854655000000006,15.854655000000006,0.0,0.0,0.0,13,11,,1.0,0.0,0,face transplants wiki,0.4,0.0,,,
91,92,22,18,"""Connie Culp"" wikipedia",3,163.74134899999999,1033.234391,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,188.37316,0,24.631811,24.631811,0.0,0.0,0.0,23,11,,1.0,0.0,0,"""Connie Culp""",0.3333333333333333,0.6666666666666666,,,
92,93,22,18,"""Connie Culp""",4,188.37316,1033.234391,1,0,0,25.985937999999976,2.0,2.0,1.0,1.0,0.0,236.91790600000002,0,48.54474599999998,22.558808,25.985937999999976,0.0,25.985937999999976,13,11,210.931968,4.34510395831508,0.0,0,"""Connie Culp"" wikipedia",0.0,0.6666666666666666,25.985937999999976,25.985937999999976,
93,94,22,18,"First ""Face Transplant""",5,236.91790600000002,1033.234391,3,1,0,135.28245600000002,2.333333333333333,4.0,2.0,3.0,0.0,399.53233,0,162.61442399999999,27.33196799999999,45.09415200000001,0.3333333333333333,135.28245600000002,23,11,257.43492000000003,1.5831001559861624,0.3333333333333333,1,"""Connie Culp""",0.6,0.0,7.182605000000024,45.09415200000001,
94,95,22,18,"""Isabelle Dinoire""",6,399.53233,1033.234391,2,0,0,24.575635000000034,1.5,2.0,2.0,2.0,0.0,433.36515199999997,0,33.83282200000002,9.257186999999988,12.287817500000017,0.0,24.575635000000034,18,11,408.789517,12.082631386764007,0.0,0,"First ""Face Transplant""",0.4,0.0,12.287817500000017,12.287817500000017,
95,96,22,18,Isabelle Dinoire,7,433.36515199999997,1033.234391,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,450.57107,0,17.205917999999997,17.205917999999997,0.0,0.0,0.0,16,11,,1.0,0.0,0,"""Isabelle Dinoire""",0.5,0.0,,,
96,97,22,18,Isabelle Dino*,8,450.57107,1033.234391,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,464.483497,0,13.912426999999981,13.912426999999981,0.0,0.0,0.0,14,11,,1.0,0.0,0,Isabelle Dinoire,0.3333333333333333,0.3333333333333333,,,
97,98,22,18,"Isabelle ""face transplants""",9,464.483497,1033.234391,5,0,0,93.28470199999998,3.0,5.0,3.0,5.0,0.0,589.0703440000001,0,124.58684699999998,31.302145,18.6569404,0.0,93.28470199999998,27,11,495.785642,3.9794380702161933,0.0,1,Isabelle Dino*,0.5,0.25,30.134681999999998,18.656940399999996,
98,99,22,18,"""Richard Norris""",10,589.0703440000001,1033.234391,2,0,0,79.19452799999998,2.0,3.0,2.0,2.0,0.0,680.165557,0,91.09521300000006,11.900685000000069,39.597264,0.0,79.19452799999998,16,11,600.971029,6.597174639681668,0.0,1,"Isabelle ""face transplants""",0.4,0.0,39.597263999999996,39.597263999999996,
99,100,22,18,"first ""face transplant"" surgery in the world",11,680.165557,1033.234391,1,1,1,52.650829000000044,2.0,2.0,1.0,1.0,0.0,864.074426,0,183.908869,131.25803999999994,52.650829000000044,1.0,52.650829000000044,44,11,800.792417,4.354289281176538,2.0,0,"""Richard Norris""",0.7777777777777778,0.0,52.650829000000044,52.650829000000044,
100,101,22,18,"first ""full face transplant"" Oscar",12,864.074426,1033.234391,3,3,0,124.107219,4.6,6.0,0.0,2.0,1.0,1033.234391,1,169.15996499999994,45.05274599999996,41.36907299999999,1.0,124.107219,34,11,909.1271720000001,5.374363679964112,0.6,0,"first ""face transplant"" surgery in the world",0.3,0.2,,58.588918000000035,6.929382999999916
101,102,23,21,dulles airport,1,397.62923900000004,1438.875378,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,403.447057,0,5.817817999999987,5.817817999999987,0.0,0.0,0.0,14,11,,1.0,0.0,0,,1.0,0.0,,,
102,103,23,21,dulles airport location,2,403.447057,1438.875378,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,429.82791100000003,0,26.380854,26.380854,0.0,0.0,0.0,23,11,,1.0,0.0,0,dulles airport,0.3333333333333333,0.6666666666666666,,,
103,104,23,21,dulles hotels,3,429.82791100000003,1438.875378,2,1,0,259.094331,1.5,2.0,2.0,2.0,0.0,705.54525,0,275.71733900000004,16.623008000000027,129.5471655,0.5,259.094331,13,11,446.45091900000006,1.6192341062743243,0.5,0,dulles airport location,0.25,0.25,129.5471655,129.5471655,
104,105,23,21,dulles hotels,4,705.54525,1438.875378,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,1111.668592,0,406.123342,406.123342,0.0,0.0,0.0,13,11,,1.0,0.0,0,dulles hotels,0.0,1.0,,,
105,106,23,21,dulles hotels,5,1111.668592,1438.875378,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,1265.980188,0,154.311596,154.311596,0.0,0.0,0.0,13,11,,1.0,0.0,0,dulles hotels,0.0,1.0,,,
106,107,23,21,dulles hotels,6,1265.980188,1438.875378,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,1438.875378,1,172.89518999999996,172.89518999999996,0.0,0.0,0.0,13,11,,1.0,0.0,0,dulles hotels,0.0,1.0,,,
107,108,24,21,where is dulles airport?,1,38.153002,232.22940099999997,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,134.904876,0,96.751874,96.751874,0.0,0.0,0.0,24,11,,1.0,0.0,0,,1.0,0.0,,,
108,109,24,21,dulles airport virginia,2,134.904876,232.22940099999997,1,1,1,18.212864,2.0,2.0,1.0,1.0,0.0,232.22940099999997,1,97.324525,79.111661,18.212864,1.0,18.212864,23,11,157.468674,1.6179752636861058,2.0,0,where is dulles airport?,0.3333333333333333,0.16666666666666666,18.212863999999996,18.212863999999996,
109,110,25,22,Boston pops  and (salary OR manager OR conductor OR hall),1,126.93008600000002,719.859254,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,719.859254,1,592.929168,592.929168,0.0,0.0,0.0,57,11,,1.0,0.0,0,,1.0,0.0,,,
110,111,26,22,Boston Pops,1,18.782374,1072.227843,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,69.736816,0,50.954442,50.954442,0.0,0.0,0.0,11,11,,1.0,0.0,0,,1.0,0.0,,,
111,112,26,22,Define: Boston Pops,2,69.736816,1072.227843,1,0,0,36.03028699999999,2.0,2.0,1.0,1.0,0.0,190.334032,0,120.59721599999999,84.56692900000002,36.03028699999999,0.0,36.03028699999999,19,11,126.104623,1.0456677789311488,0.0,1,Boston Pops,0.3333333333333333,0.6666666666666666,36.03028699999999,36.03028699999999,
112,113,26,22,Conductor of the boston pops orchestra,3,190.334032,1072.227843,1,0,0,3.970844999999997,2.0,2.0,1.0,1.0,0.0,466.670182,0,276.33615,272.365305,3.970844999999997,0.0,3.970844999999997,38,11,440.63720700000005,1.5945695378617677,0.0,0,Define: Boston Pops,0.6666666666666666,0.0,3.970844999999997,3.970844999999997,
113,114,26,22,Conductor 2012 of the boston pops orchestra,4,466.670182,1072.227843,1,0,0,86.85704699999997,10.0,10.0,0.0,0.0,1.0,818.190701,0,351.520519,264.663472,86.85704699999997,0.0,86.85704699999997,43,11,731.333654,2.0804863854903446,0.0,1,Conductor of the boston pops orchestra,0.14285714285714285,0.8571428571428571,,,86.85704699999997
114,115,26,22,Information regarding the Boston Pops Conductor,5,818.190701,1072.227843,3,0,0,154.74077299999988,2.4,4.0,2.0,3.0,0.0,1072.227843,1,254.03714199999993,99.29636900000004,51.58025766666663,0.0,154.74077299999988,47,11,901.995604,3.550644590388284,0.0,2,Conductor 2012 of the boston pops orchestra,0.3636363636363637,0.18181818181818185,66.80258899999995,51.580257666666625,
115,116,27,23,jeopardy,1,43.620964,1551.31988,2,2,1,1380.4467040000004,2.5,4.0,1.0,2.0,0.0,1462.567852,0,1418.9468880000002,38.500183999999756,690.2233520000002,1.0,1380.4467040000004,8,11,51.832174,0.0365286216406995,2.5,0,,1.0,0.0,56.639081,690.2233520000001,
116,117,27,23,jeopardy gameplay,2,1462.567852,1551.31988,2,0,0,72.51482299999998,2.0,3.0,2.0,2.0,0.0,1551.31988,1,88.75202800000011,16.23720500000013,36.25741149999999,0.0,72.51482299999998,17,11,1478.805057,16.66221144828373,0.0,1,jeopardy,0.5,0.5,36.25741149999999,36.25741149999999,
117,118,28,23,"""jeopardy game show""",1,43.056508,159.673761,1,1,1,40.241033,1.0,1.0,1.0,1.0,0.0,159.673761,1,116.617253,76.37621999999999,40.241033,1.0,40.241033,20,11,73.124967,0.6270510161991211,4.0,0,,1.0,0.0,40.241033,40.241033,
118,119,29,23,jeopardy (game show),1,12.978062,152.31564,1,1,1,7.319293999999998,1.0,1.0,1.0,1.0,0.0,43.901888,0,30.923826000000002,23.604532,7.319293999999998,1.0,7.319293999999998,20,11,17.049372,0.5513344952852859,4.0,0,,1.0,0.0,7.319293999999999,7.319293999999999,
119,120,29,23,jeopardy (game show) wikipedia,2,43.901888,152.31564,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,152.31564,1,108.413752,108.413752,0.0,0.0,0.0,30,11,,1.0,0.0,0,jeopardy (game show),0.25,0.75,,,
120,121,30,24,churchill downs,1,39.68022,245.04953999999998,2,1,0,20.377106,3.0,4.0,1.0,2.0,0.0,245.04953999999998,1,205.36932,184.992214,10.188553,0.5,20.377106,15,11,86.71655799999999,0.4222468964692487,0.5,0,,1.0,0.0,10.093814999999992,10.188552999999999,
121,122,31,24,churchill downs racing information,1,29.042953999999998,506.31591399999996,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,92.026026,0,62.983072,62.983072,0.0,0.0,0.0,34,11,,1.0,0.0,0,,1.0,0.0,,,
122,123,31,24,churchill downs horse racing park,2,92.026026,506.31591399999996,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,158.666233,0,66.64020699999999,66.64020699999999,0.0,0.0,0.0,33,11,,1.0,0.0,0,churchill downs racing information,0.3333333333333333,0.5,,,
123,124,31,24,"""churchill downs"" horse racing park",3,158.666233,506.31591399999996,1,0,0,19.951627,2.0,2.0,1.0,1.0,0.0,196.06076299999998,0,37.394529999999996,17.442903,19.951627,0.0,19.951627,35,11,176.109136,4.709489222086758,0.0,0,churchill downs horse racing park,0.2857142857142857,0.42857142857142855,19.951627000000002,19.951627000000002,
124,125,31,24,"""churchill downs"" horse racing schedule",4,196.06076299999998,506.31591399999996,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,261.70563799999996,0,65.64487500000001,65.64487500000001,0.0,0.0,0.0,39,11,,1.0,0.0,0,"""churchill downs"" horse racing park",0.16666666666666666,0.6666666666666666,,,
125,126,31,24,kentucky derby museum,5,261.70563799999996,506.31591399999996,2,2,1,92.23115699999994,1.5,2.0,2.0,2.0,0.0,414.35839100000004,0,152.65275299999996,60.42159600000002,46.11557849999997,1.0,92.23115699999994,21,11,298.806591,1.9574268077562944,2.5,0,"""churchill downs"" horse racing schedule",0.375,0.0,46.11557849999997,46.11557849999997,
126,127,31,24,churchilldowns.com,6,414.35839100000004,506.31591399999996,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,434.683542,0,20.325151000000005,20.325151000000005,0.0,0.0,0.0,18,11,,1.0,0.0,0,kentucky derby museum,0.25,0.0,,,
127,128,31,24,churchilldowns,7,434.683542,506.31591399999996,1,0,0,25.21542000000005,2.0,2.0,1.0,1.0,0.0,470.315191,0,35.63164900000004,10.416228999999989,25.21542000000005,0.0,25.21542000000005,14,11,445.099771,12.491697226810903,0.0,0,churchilldowns.com,0.5,0.0,25.21542000000005,25.21542000000005,
128,129,31,24,churchilldowns seating chart,8,470.315191,506.31591399999996,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,506.31591399999996,1,36.000722999999994,36.000722999999994,0.0,0.0,0.0,28,11,,1.0,0.0,0,churchilldowns,0.6666666666666666,0.3333333333333333,,,
129,130,32,24,Churchill downs schedule,1,38.312988,260.054496,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,81.84225500000001,0,43.529267,43.529267,0.0,0.0,0.0,24,11,,1.0,0.0,0,,1.0,0.0,,,
130,131,32,24,Churchill downs race schedule 2013,2,81.84225500000001,260.054496,1,0,0,5.564132000000002,4.0,4.0,0.0,1.0,0.0,196.477947,0,114.63569199999999,109.07156,5.564132000000002,0.0,5.564132000000002,34,11,170.331009,1.4858462144582334,0.0,0,Churchill downs schedule,0.4,0.6,,5.564132000000001,
131,132,32,24,Churchill downs seating,3,196.477947,260.054496,2,1,0,3.8569139999999886,5.5,8.0,1.0,1.0,1.0,260.054496,1,63.57654899999997,59.71963499999998,1.9284569999999943,0.5,3.8569139999999886,23,11,213.84547999999998,3.3635905591541326,0.5,0,Churchill downs race schedule 2013,0.16666666666666666,0.3333333333333333,1.892865999999998,1.892865999999998,1.9640479999999911
132,133,33,25,general schedule pay tables,1,49.155069,331.847036,1,0,0,21.548011,3.0,3.0,1.0,1.0,0.0,161.158044,0,112.002975,90.454964,21.548011,0.0,21.548011,27,11,96.866815,0.864859303960453,0.0,0,,1.0,0.0,21.548011000000002,21.548011000000002,
133,134,33,25,general schedule pay tables 2013,2,161.158044,331.847036,1,1,1,29.098502,4.0,4.0,0.0,1.0,0.0,222.646732,0,61.488688,32.390186,29.098502,1.0,29.098502,32,11,193.54823000000002,3.147704663986325,2.0,0,general schedule pay tables,0.2,0.8,,29.098501999999996,
134,135,33,25,general schedule pay tables federal wage system,3,222.646732,331.847036,1,0,0,73.47928200000001,2.0,2.0,1.0,1.0,0.0,331.847036,1,109.20030400000002,35.72102200000001,73.47928200000001,0.0,73.47928200000001,47,11,258.367754,2.36599848659762,0.0,1,general schedule pay tables 2013,0.375,0.5,73.47928200000001,73.47928200000001,
135,136,34,26,internet phone services,1,89.352079,338.01062,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,145.355402,0,56.003323,56.003323,0.0,0.0,0.0,23,11,,1.0,0.0,0,,1.0,0.0,,,
136,137,34,26,internet phone services review,2,145.355402,338.01062,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,236.07336600000002,0,90.717964,90.717964,0.0,0.0,0.0,30,11,,1.0,0.0,0,internet phone services,0.25,0.75,,,
137,138,34,26,guide internet phone services,3,236.07336600000002,338.01062,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,338.01062,1,101.93725400000002,101.93725400000002,0.0,0.0,0.0,29,11,,1.0,0.0,0,internet phone services review,0.2,0.6,,,
138,139,35,26,regular phones vs internet phones voip experiences cheapest,1,74.572505,544.730165,5,3,3,262.982735,15.6,24.0,0.0,1.0,0.0,413.71250299999997,0,339.139998,76.157263,52.596546999999994,0.6,262.982735,59,11,112.865829,0.3328001110620989,1.2,2,,1.0,0.0,,98.005284,
139,140,35,26,internet phones voip experiences cheapest,2,413.71250299999997,544.730165,2,1,1,49.01873299999993,5.5,10.0,1.0,1.0,1.0,544.730165,1,131.01766200000003,81.99892900000009,24.509366499999967,0.5,49.01873299999993,41,11,440.14841500000006,3.359458627799357,1.0,0,regular phones vs internet phones voip experiences cheapest,0.0,0.7142857142857143,29.149452999999994,29.149452999999994,19.869279999999947
140,141,36,26,VOIP,1,35.031053,292.330083,4,1,0,23.183411,5.75,13.0,2.0,2.0,1.0,152.64353799999998,0,117.612485,94.429074,5.79585275,0.25,23.183411,4,11,58.808838,0.5000220682353578,0.25,0,,1.0,0.0,6.315890499999998,6.315890499999998,5.631028999999998
141,142,36,26,VOIP lietuva,2,152.64353799999998,292.330083,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,174.077973,0,21.43443499999998,21.43443499999998,0.0,0.0,0.0,12,11,,1.0,0.0,0,VOIP,0.5,0.5,,,
142,143,36,26,VOIP paslaugos lietuva,3,174.077973,292.330083,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,188.938922,0,14.860949000000005,14.860949000000005,0.0,0.0,0.0,22,11,,1.0,0.0,0,VOIP lietuva,0.3333333333333333,0.6666666666666666,,,
143,144,36,26,ip telefonijos paslaugos,4,188.938922,292.330083,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,214.602987,0,25.664065000000022,25.664065000000022,0.0,0.0,0.0,24,11,,1.0,0.0,0,VOIP paslaugos lietuva,0.4,0.2,,,
144,145,36,26,ip telefonija,5,214.602987,292.330083,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,231.25335800000002,0,16.650370999999982,16.650370999999982,0.0,0.0,0.0,13,11,,1.0,0.0,0,ip telefonijos paslaugos,0.25,0.25,,,
145,146,36,26,ip telefonija kaunas,6,231.25335800000002,292.330083,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,247.75545899999997,0,16.50210100000001,16.50210100000001,0.0,0.0,0.0,20,11,,1.0,0.0,0,ip telefonija,0.3333333333333333,0.6666666666666666,,,
146,147,36,26,ip telefonas,7,247.75545899999997,292.330083,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,271.27966200000003,0,23.524202999999968,23.524202999999968,0.0,0.0,0.0,12,11,,1.0,0.0,0,ip telefonija kaunas,0.25,0.25,,,
147,148,36,26,ip balso telefonija,8,271.27966200000003,292.330083,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,292.330083,1,21.050421000000032,21.050421000000032,0.0,0.0,0.0,19,11,,1.0,0.0,0,ip telefonas,0.5,0.25,,,
148,149,37,28,"""State university of new york"" bioinformatics",1,50.918504999999996,137.523898,2,1,0,24.070263999999995,1.5,2.0,2.0,2.0,0.0,137.523898,1,86.60539299999998,62.535129000000005,12.035131999999996,0.5,24.070263999999995,45,11,66.948846,0.7730332220765975,0.5,0,,1.0,0.0,12.035131999999997,12.035131999999997,
149,150,38,28,SUNY colleges,1,16.079048999999998,290.504997,1,0,0,19.794304,2.0,2.0,1.0,1.0,0.0,61.606308999999996,0,45.52726,25.732956,19.794304,0.0,19.794304,13,11,24.380488,0.5355140634424299,0.0,0,,1.0,0.0,19.794303999999997,19.794303999999997,
150,151,38,28,SUNY albany hospital location,2,61.606308999999996,290.504997,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,161.87745,0,100.271141,100.271141,0.0,0.0,0.0,29,11,,1.0,0.0,0,SUNY colleges,0.6,0.2,,,
151,152,38,28,"""SUNY albany hospital"" location",3,161.87745,290.504997,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,171.561335,0,9.683885000000004,9.683885000000004,0.0,0.0,0.0,31,11,,1.0,0.0,0,SUNY albany hospital location,0.3333333333333333,0.3333333333333333,,,
152,153,38,28,"""SUNY albany hospital"" location",4,171.561335,290.504997,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,206.82206000000002,0,35.26072499999998,35.26072499999998,0.0,0.0,0.0,31,11,,1.0,0.0,0,"""SUNY albany hospital"" location",0.0,1.0,,,
153,154,38,28,albany university hospital location,5,206.82206000000002,290.504997,1,0,0,3.0623949999999813,6.0,6.0,0.0,0.0,1.0,290.504997,1,83.68293700000002,80.62054200000003,3.0623949999999813,0.0,3.0623949999999813,35,11,276.8637,3.3084845002512275,0.0,0,"""SUNY albany hospital"" location",0.3333333333333333,0.3333333333333333,,,3.062394999999981
154,155,39,28,suny colleges names,1,29.360346000000003,479.34439800000007,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,69.111435,0,39.751089,39.751089,0.0,0.0,0.0,19,11,,1.0,0.0,0,,1.0,0.0,,,
155,156,39,28,number of suny colleges,2,69.111435,479.34439800000007,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,152.451551,0,83.34011600000001,83.34011600000001,0.0,0.0,0.0,23,11,,1.0,0.0,0,suny colleges names,0.4,0.4,,,
156,157,39,28,suny college bioinformatics degree,3,152.451551,479.34439800000007,2,0,0,23.993439000000023,1.5,2.0,2.0,2.0,0.0,404.62671,0,252.17515899999998,228.18172,11.996719500000012,0.0,23.993439000000023,34,11,374.450824,1.484883862014339,0.0,0,number of suny colleges,0.42857142857142855,0.14285714285714285,11.996719500000012,11.996719500000012,
157,158,39,28,map suny albany hospital,4,404.62671,479.34439800000007,2,0,0,56.59649300000001,2.0,4.0,1.0,2.0,0.0,479.34439800000007,1,74.71768800000002,18.121195,28.298246500000005,0.0,56.59649300000001,24,11,422.747905,5.657936110121608,0.0,1,suny college bioinformatics degree,0.42857142857142855,0.14285714285714285,21.62435899999997,28.298246500000005,
158,159,40,29,gun control opinions,1,36.787865000000004,471.32661399999995,1,0,0,70.70152399999998,4.0,4.0,0.0,1.0,0.0,168.446826,0,131.65896099999998,60.95743699999999,70.70152399999998,0.0,70.70152399999998,20,11,81.47301,0.6188185701997149,0.0,1,,1.0,0.0,,70.70152399999999,
159,160,40,29,gun control us government,2,168.446826,471.32661399999995,1,1,0,36.32563400000001,2.0,2.0,1.0,1.0,0.0,306.69739599999997,0,138.25057000000004,101.92493600000005,36.32563400000001,1.0,36.32563400000001,25,11,227.53788500000002,1.6458368670740375,1.0,0,gun control opinions,0.4,0.4,36.32563400000001,36.32563400000001,
160,161,40,29,gun control current affairs,3,306.69739599999997,471.32661399999995,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,331.55993,0,24.862533999999986,24.862533999999986,0.0,0.0,0.0,27,11,,1.0,0.0,0,gun control us government,0.3333333333333333,0.3333333333333333,,,
161,162,40,29,gun control current affairs,4,331.55993,471.32661399999995,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,372.460013,0,40.900083,40.900083,0.0,0.0,0.0,27,11,,1.0,0.0,0,gun control current affairs,0.0,1.0,,,
162,163,40,29,gun violence us,5,372.460013,471.32661399999995,1,1,0,37.63352299999997,3.0,3.0,1.0,1.0,0.0,471.32661399999995,1,98.866601,61.23307800000004,37.63352299999997,1.0,37.63352299999997,15,11,411.759811,4.164801933465883,1.0,0,gun control current affairs,0.3333333333333333,0.16666666666666666,37.63352299999997,37.63352299999997,
163,164,41,29,obama gun control,1,44.833505,245.600755,4,4,0,150.465944,4.75,8.0,1.0,3.0,1.0,245.600755,1,200.76725,50.30130599999998,37.616486,1.0,150.465944,17,11,60.841882999999996,0.30304685151587224,1.0,0,,1.0,0.0,87.29211800000002,39.70860733333333,31.340122000000008
164,165,42,30,most violent gun violence events,1,18.590905,1436.665497,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,150.773329,0,132.182424,132.182424,0.0,0.0,0.0,32,11,,1.0,0.0,0,,1.0,0.0,,,
165,166,42,30,gun violence us campuses,2,150.773329,1436.665497,2,1,0,19.666430999999875,6.5,8.0,0.0,1.0,1.0,1436.665497,1,1285.892168,1266.225737,9.833215499999936,0.5,19.666430999999875,24,11,984.7444960000001,0.7658064342452704,0.5,0,most violent gun violence events,0.2857142857142857,0.2857142857142857,,12.812159999999949,6.854270999999926
166,167,43,30,gun violence in USA,1,42.723425,586.718288,3,1,0,144.24907900000005,4.666666666666667,7.0,1.0,2.0,1.0,345.378352,0,302.654927,158.40584799999996,48.083026333333336,0.3333333333333333,144.24907900000005,19,11,143.046359,0.4726384612929166,0.3333333333333333,1,,1.0,0.0,16.361860000000007,51.842478000000014,40.564122999999995
167,168,43,30,gun violence on US college campus,2,345.378352,586.718288,1,1,0,37.43378100000001,2.0,2.0,1.0,1.0,0.0,464.77401299999997,0,119.39566100000002,81.96188000000002,37.43378100000001,1.0,37.43378100000001,33,11,427.340232,3.5791939876274057,1.0,0,gun violence in USA,0.5,0.25,37.43378100000001,37.43378100000001,
168,169,43,30,gun violence on US campus,3,464.77401299999997,586.718288,1,0,0,60.95307300000002,1.0,1.0,1.0,1.0,0.0,586.718288,1,121.944275,60.99120199999999,60.95307300000002,0.0,60.95307300000002,25,11,525.765215,4.311520282522488,0.0,1,gun violence on US college campus,0.0,0.8333333333333334,60.95307300000002,60.95307300000002,
169,170,44,31,healty recipes,1,79.379141,194.9178,1,0,0,30.18380400000001,9.0,9.0,0.0,0.0,1.0,133.04206399999998,0,53.662923000000006,23.479119,30.18380400000001,0.0,30.18380400000001,14,11,102.85826,1.916747248374823,0.0,1,,1.0,0.0,,,30.18380400000001
170,171,44,31,healthy meals,2,133.04206399999998,194.9178,3,0,0,39.141876,3.333333333333333,5.0,2.0,3.0,0.0,194.9178,1,61.87573599999999,22.733859999999996,13.047292,0.0,39.141876,13,11,137.974333,2.2298616860088747,0.0,0,healty recipes,0.5,0.0,13.837567500000006,13.047291999999999,
171,172,45,32,red bull drink health concerns,1,35.738356,899.4381900000001,3,2,0,208.810993,18.0,25.0,0.0,0.0,0.0,587.367175,0,551.628819,342.81782599999997,69.60366433333333,0.6666666666666666,208.810993,30,11,343.538621,0.6227713440040556,0.6666666666666666,1,,1.0,0.0,,,
172,173,45,32,red bull drink side effects ban,2,587.367175,899.4381900000001,4,2,0,194.37350300000003,16.25,37.0,1.0,2.0,0.0,899.4381900000001,1,312.071015,117.69751199999996,48.59337575000001,0.5,194.37350300000003,31,11,622.060433,1.9933297329776043,0.5,2,red bull drink health concerns,0.375,0.375,43.72664199999997,51.46232100000003,
173,174,46,32,Red Bull AND health,1,44.993265,535.393133,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,291.243743,0,246.250478,246.250478,0.0,0.0,0.0,19,11,,1.0,0.0,0,,1.0,0.0,,,
174,175,46,32,Red Bull,2,291.243743,535.393133,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,317.806292,0,26.56254899999999,26.56254899999999,0.0,0.0,0.0,8,11,,1.0,0.0,0,Red Bull AND health,0.0,0.5,,,
175,176,46,32,red bull,3,317.806292,535.393133,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,332.30561,0,14.499318000000017,14.499318000000017,0.0,0.0,0.0,8,11,,1.0,0.0,0,Red Bull,0.5,0.0,,,
176,177,46,32,red bull effects,4,332.30561,535.393133,1,1,0,52.19686200000001,1.0,1.0,1.0,1.0,0.0,399.282357,0,66.97674699999999,14.77988499999998,52.19686200000001,1.0,52.19686200000001,16,11,339.435611,5.067962034644651,1.0,0,red bull,0.3333333333333333,0.6666666666666666,52.19686200000001,52.19686200000001,
177,178,46,32,red bull drink,5,399.282357,535.393133,2,1,0,73.306983,4.5,8.0,1.0,1.0,1.0,491.05982400000005,0,91.777467,18.470484,36.6534915,0.5,73.306983,14,11,402.50057999999996,4.385614390512652,0.5,0,red bull effects,0.25,0.5,29.46619899999996,29.46619899999996,43.84078400000004
