,Unnamed: 0,Unnamed: 0.1,segment_id,SessionID,topic_id,query,QueryOrder,segment_starttime,session_end_time,ClickCount,RelDocCount,KeyDocCount,TotalContent,AveClickRank,ClickDepth,Clicks@3,Clicks@5,Clicks@5+,segment_endtime,isSessionEnd,QueryDwellTime,SERPtime,AvgContent,click_precision,time_to_first_last_click,QueryLength,RR,time_first_click,ratio_first_click,AvgRelScore,irrelevant_docs_30num,last_query,NewTerm,QuerySim,dcg3,dcg5,dcg10,nDCG@3,nDCG@5,nDCG@10,Precision@3,Precision@5,Precision@10,QueryLength_peak,QueryLength_ave,QueryLength_end,QueryDwellTime_peak,QueryDwellTime_ave,QueryDwellTime_end,NewTerm_peak,NewTerm_ave,NewTerm_end,QuerySim_peak,QuerySim_ave,QuerySim_end,ClickCount_peak,ClickCount_ave,ClickCount_end,KeyDocCount_peak,KeyDocCount_ave,KeyDocCount_end,RelDocCount_peak,RelDocCount_ave,RelDocCount_end,AvgContent_peak,AvgContent_ave,AvgContent_end,TotalContent_peak,TotalContent_ave,TotalContent_end,AveClickRank_peak,AveClickRank_ave,AveClickRank_end,ClickDepth_peak,ClickDepth_ave,ClickDepth_end,SERPtime_peak,SERPtime_ave,SERPtime_end,RR_peak,RR_ave,RR_end,Clicks@3_peak,Clicks@3_ave,Clicks@3_end,Clicks@5_peak,Clicks@5_ave,Clicks@5_end,Clicks@5+_peak,Clicks@5+_ave,Clicks@5+_end,nDCG@3_peak,nDCG@3_ave,nDCG@3_end,nDCG@5_peak,nDCG@5_ave,nDCG@5_end,nDCG@10_peak,nDCG@10_ave,nDCG@10_end,Precision@3_peak,Precision@3_ave,Precision@3_end,Precision@5_peak,Precision@5_ave,Precision@5_end,Precision@10_peak,Precision@10_ave,Precision@10_end,AvgRelScore_peak,AvgRelScore_ave,AvgRelScore_end,delta_QueryDwellTime,delta_AvgRelScore,delta_Clicks@5,delta_ClickDepth
77,77,77,78,20,17,march madness slang expression,10,750.687573,783.885579,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,783.885579,1,33.198005999999964,33.198005999999964,0.0,0.0,0.0,30,11,,1.0,0.0,0,march madness slang,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,26.777777777777782,19.0,173.45731600000005,81.73803300000002,38.05252300000007,1.0,0.36031746031746026,0.16666666666666666,0.6666666666666666,0.4201058201058201,0.3333333333333333,2.0,0.6666666666666666,0.0,1.0,0.1111111111111111,0.0,1.0,0.3333333333333333,0.0,68.51182300000002,14.965489166666671,0.0,137.02364600000004,29.930978333333343,0.0,11.0,8.333333333333334,11.0,8.0,1.5555555555555556,0.0,83.5736,51.80705466666666,38.05252300000007,11.0,11.0,11.0,2.0,0.4444444444444444,0.0,2.0,0.5555555555555556,0.0,1.0,0.1111111111111111,0.0,0.9608869567216504,0.3150992951811137,0.0,0.9408628525014004,0.4768529535896424,0.43067655807339306,0.973503192096621,0.5659469845972693,0.43067655807339306,0.6666666666666666,0.2222222222222222,0.0,0.4,0.2888888888888889,0.2,0.3,0.20000000000000004,0.1,2.0,0.3333333333333333,0.0,4.854517000000108,0.0,0.0,0.0
78,78,78,79,21,17,"""march madness""",1,79.980701,965.083188,1,1,0,24.979243999999994,2.0,2.0,1.0,1.0,0.0,123.815862,0,43.835161,18.855917000000005,24.979243999999994,1.0,24.979243999999994,15,11,98.836618,2.2547337741043085,1.0,0,,1.0,0.0,,,,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.3333333333333333,0.2,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
79,79,79,80,21,17,"""march madness"" NCAA",2,123.815862,965.083188,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,193.020762,0,69.2049,69.2049,0.0,0.0,0.0,20,11,,1.0,0.0,0,"""march madness""",0.3333333333333333,0.6666666666666666,2.1309297535714573,2.1309297535714573,3.121500269676794,0.5158474921363961,0.4306249081540395,0.6308024770312088,0.6666666666666666,0.4,0.5,15.0,15.0,15.0,43.835161,43.835161,43.835161,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,24.979243999999994,24.979243999999994,24.979243999999994,24.979243999999994,24.979243999999994,24.979243999999994,2.0,2.0,2.0,2.0,2.0,2.0,18.855917000000005,18.855917000000005,18.855917000000005,11.0,11.0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2,0.2,0.2,0.1,0.1,0.1,1.0,1.0,1.0,-25.369738999999996,1.0,1.0,2.0
80,80,80,81,21,17,"""march madness""",3,193.020762,965.083188,2,0,0,82.71843700000002,2.0,3.0,2.0,2.0,0.0,307.731871,0,114.71110900000002,31.992672,41.35921850000001,0.0,82.71843700000002,15,11,225.013434,1.961566198440292,0.0,1,"""march madness"" NCAA",0.0,0.6666666666666666,,,,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.3333333333333333,0.2,0.1,20.0,17.5,20.0,69.2049,56.520030500000004,69.2049,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.0,24.979243999999994,12.489621999999995,0.0,24.979243999999994,12.489621999999995,0.0,11.0,6.5,11.0,2.0,1.0,0.0,69.2049,44.0304085,69.2049,11.0,11.0,11.0,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.6309297535714574,0.5733886228539268,0.5158474921363961,0.6309297535714574,0.5307773308627485,0.4306249081540395,0.6309297535714574,0.6308661153013331,0.6308024770312088,0.6666666666666666,0.5,0.6666666666666666,0.4,0.30000000000000004,0.4,0.5,0.3,0.5,1.0,0.5,0.0,-45.50620900000003,0.0,-2.0,-3.0
81,81,81,82,21,17,NCAA,4,307.731871,965.083188,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,329.520264,0,21.788392999999985,21.788392999999985,0.0,0.0,0.0,4,11,,1.0,0.0,0,"""march madness""",0.3333333333333333,0.0,0.0,0.0,4.3359723947683175,0.0,0.0,0.2890648263178878,0.0,0.0,0.1,20.0,16.666666666666668,15.0,114.71110900000002,75.91705666666667,114.71110900000002,1.0,0.4444444444444444,0.0,0.6666666666666666,0.4444444444444444,0.6666666666666666,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,41.35921850000001,22.11282083333333,41.35921850000001,82.71843700000002,35.899227,82.71843700000002,11.0,5.0,2.0,3.0,1.6666666666666667,3.0,69.2049,40.01782966666666,31.992672,11.0,11.0,11.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.6309297535714574,0.5925689997597704,0.6309297535714574,0.6309297535714574,0.5641614717656515,0.6309297535714574,0.6309297535714574,0.6308873280580412,0.6309297535714574,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.4,0.26666666666666666,0.2,0.5,0.2333333333333333,0.1,1.0,0.3333333333333333,0.0,92.92271600000004,0.0,2.0,3.0
82,82,82,83,21,17,NCAA tournament,5,329.520264,965.083188,1,1,0,16.574021000000016,1.0,1.0,1.0,1.0,0.0,371.929353,0,42.409089,25.835067999999985,16.574021000000016,1.0,16.574021000000016,15,11,355.355332,8.379225783416379,1.0,0,NCAA,0.5,0.5,,,,0.6303730896306817,0.6469670251702363,0.6922843913782899,1.0,1.0,0.7,20.0,13.5,4.0,114.71110900000002,62.38489075,21.788392999999985,1.0,0.4166666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,2.0,0.75,0.0,0.0,0.0,0.0,1.0,0.25,0.0,41.35921850000001,16.584615625,0.0,82.71843700000002,26.924420250000004,0.0,11.0,6.5,11.0,3.0,1.25,0.0,69.2049,35.4604705,21.788392999999985,11.0,11.0,11.0,2.0,0.75,0.0,2.0,0.75,0.0,0.0,0.0,0.0,0.6309297535714574,0.44442674981982777,0.0,0.6309297535714574,0.4231211038242386,0.0,0.6309297535714574,0.5454317026230028,0.2890648263178878,0.6666666666666666,0.3333333333333333,0.0,0.4,0.2,0.0,0.5,0.2,0.1,1.0,0.25,0.0,-20.620696000000017,-1.0,-1.0,-1.0
83,83,83,84,21,17,"NCAA tournament ""march madness""",6,371.929353,965.083188,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,393.271942,0,21.342589000000032,21.342589000000032,0.0,0.0,0.0,31,11,,1.0,0.0,0,NCAA tournament,0.5,0.5,2.8927892607143724,3.710318626022307,3.9993834523401945,0.7002755876478819,0.749792720701011,0.8082078393012729,0.6666666666666666,0.8,0.5,20.0,13.8,15.0,114.71110900000002,58.3897304,42.409089,1.0,0.4333333333333333,0.5,0.6666666666666666,0.36666666666666653,0.5,2.0,0.8,1.0,0.0,0.0,0.0,1.0,0.4,1.0,41.35921850000001,16.582496700000004,16.574021000000016,82.71843700000002,24.854340400000005,16.574021000000016,11.0,5.4,1.0,3.0,1.2,1.0,69.2049,33.53538999999999,25.835067999999985,11.0,11.0,11.0,2.0,0.8,1.0,2.0,0.8,1.0,0.0,0.0,0.0,0.6309297535714574,0.4816160177819985,0.6303730896306817,0.6469670251702363,0.4678902880934381,0.6469670251702363,0.6922843913782899,0.5748022403740602,0.6922843913782899,1.0,0.4666666666666666,1.0,1.0,0.36,1.0,0.7,0.3,0.7,1.0,0.4,1.0,21.06649999999997,1.0,1.0,1.0
84,84,84,85,21,17,"NCAA tournament ""march madness"" wikipedia",7,393.271942,965.083188,1,1,1,29.267908999999968,1.0,1.0,1.0,1.0,0.0,522.622355,0,129.35041299999997,100.08250399999996,29.267908999999968,1.0,29.267908999999968,41,11,410.844402,3.176212525892748,2.0,0,"NCAA tournament ""march madness""",0.2,0.8,,,,0.22459506793756484,0.2754503076334835,0.5656821015010589,1.0,0.8,0.7,31.0,16.666666666666668,31.0,114.71110900000002,52.21520683333333,21.342589000000032,1.0,0.4444444444444444,0.5,0.6666666666666666,0.3888888888888888,0.5,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,41.35921850000001,13.818747250000005,0.0,82.71843700000002,20.711950333333334,0.0,11.0,6.333333333333332,11.0,3.0,1.0,0.0,69.2049,31.503256500000006,21.342589000000032,11.0,11.0,11.0,2.0,0.6666666666666666,0.0,2.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.7002755876478819,0.5180592794263125,0.7002755876478819,0.749792720701011,0.514874026861367,0.749792720701011,0.8082078393012729,0.6137031735285957,0.8082078393012729,1.0,0.5,0.6666666666666666,1.0,0.43333333333333335,0.8,0.7,0.3333333333333333,0.5,1.0,0.3333333333333333,0.0,-108.00782399999994,-2.0,-1.0,-1.0
85,85,85,86,21,17,"NCAA tournament ""march madness"" 2012 championship runner-up",8,522.622355,965.083188,5,4,2,94.965009,3.2,6.0,3.0,4.0,1.0,651.079131,0,128.456776,33.49176699999998,18.993001800000002,0.8,94.965009,59,11,556.114122,4.329192583815119,1.6,0,"NCAA tournament ""march madness"" wikipedia",0.375,0.5,,,,0.8770246603121757,0.9673716616195016,0.9642303199924264,1.0,1.0,0.7,41.0,20.142857142857142,41.0,129.35041299999997,63.23452200000001,129.35041299999997,1.0,0.4095238095238095,0.2,0.8,0.4476190476190475,0.8,2.0,0.7142857142857143,1.0,1.0,0.14285714285714285,1.0,1.0,0.42857142857142855,1.0,41.35921850000001,16.025770357142857,29.267908999999968,82.71843700000002,21.934230142857146,29.267908999999968,11.0,5.571428571428571,1.0,3.0,1.0,1.0,100.08250399999996,41.30029185714285,100.08250399999996,11.0,11.0,11.0,2.0,0.7142857142857143,1.0,2.0,0.7142857142857143,1.0,0.0,0.0,0.0,0.7002755876478819,0.4761358206422056,0.22459506793756484,0.749792720701011,0.4806706384002407,0.2754503076334835,0.8082078393012729,0.6068430203818048,0.5656821015010589,1.0,0.5714285714285714,1.0,1.0,0.4857142857142858,0.8,0.7,0.3857142857142857,0.7,2.0,0.5714285714285714,2.0,0.893636999999984,0.3999999999999999,-3.0,-5.0
86,86,86,87,21,17,"won NCAA ""march madness"" 2012",9,651.079131,965.083188,1,1,0,1.516862999999944,1.0,1.0,1.0,1.0,0.0,703.865412,0,52.78628100000003,51.26941800000011,1.516862999999944,1.0,1.516862999999944,29,11,702.348549,13.305513017672142,1.0,0,"NCAA tournament ""march madness"" 2012 championship runner-up",0.125,0.5,,,,0.18001309086423442,0.5266837072782916,0.5515235557720621,1.0,0.8,0.6,59.0,25.0,59.0,129.35041299999997,71.38730375,128.456776,1.0,0.4052083333333333,0.375,0.8,0.4541666666666666,0.5,5.0,1.25,5.0,2.0,0.375,2.0,4.0,0.875,4.0,41.35921850000001,16.396674287499998,18.993001800000002,94.965009,31.063077500000002,94.965009,11.0,5.275,3.2,6.0,1.625,6.0,100.08250399999996,40.32422625,33.49176699999998,11.0,11.0,11.0,3.0,1.0,3.0,4.0,1.125,4.0,1.0,0.125,1.0,0.8770246603121757,0.5262469256009519,0.8770246603121757,0.9673716616195016,0.5415082663026484,0.9673716616195016,0.9642303199924264,0.6515164328331324,0.9642303199924264,1.0,0.625,1.0,1.0,0.55,1.0,0.7,0.425,0.7,2.0,0.7,1.6,75.67049499999996,0.6000000000000001,3.0,5.0
87,87,87,88,21,17,"NCAA ""march madness"" 2012 results",10,703.865412,965.083188,2,1,0,43.77852099999996,6.0,11.0,1.0,1.0,0.0,794.637876,0,90.772464,46.993943000000066,21.889260499999978,0.5,43.77852099999996,33,11,735.040923,8.097620033758254,0.5,0,"won NCAA ""march madness"" 2012",0.16666666666666666,0.6666666666666666,,,,0.11585680254179635,0.480249792619918,0.4650541906373689,1.0,1.0,0.6,59.0,25.444444444444446,29.0,129.35041299999997,69.32052344444446,52.78628100000003,1.0,0.3740740740740741,0.125,0.8,0.4592592592592592,0.5,5.0,1.2222222222222223,1.0,2.0,0.3333333333333333,0.0,4.0,0.8888888888888888,1.0,41.35921850000001,14.743361922222213,1.516862999999944,94.965009,27.780164777777767,1.516862999999944,11.0,4.800000000000002,1.0,6.0,1.5555555555555556,1.0,100.08250399999996,41.54035866666667,51.26941800000011,11.0,11.0,11.0,3.0,1.0,1.0,4.0,1.1111111111111112,1.0,1.0,0.1111111111111111,0.0,0.8770246603121757,0.4877764995190944,0.18001309086423442,0.9673716616195016,0.5398610930777198,0.5266837072782916,0.9642303199924264,0.6404061131596802,0.5515235557720621,1.0,0.6666666666666666,1.0,1.0,0.5777777777777778,0.8,0.7,0.4444444444444444,0.6,2.0,0.7333333333333333,1.0,-37.98618299999997,0.5,0.0,-10.0
88,88,88,89,21,17,"NCAA ""march madness"" 2012 broadcast",11,794.637876,965.083188,2,2,0,34.596682999999985,6.5,8.0,0.0,1.0,1.0,965.083188,1,170.44531199999994,135.84862899999996,17.298341499999992,1.0,34.596682999999985,35,11,900.352708,5.2823553633437585,1.0,0,"NCAA ""march madness"" 2012 results",0.16666666666666666,0.6666666666666666,,,,0.18001309086423442,0.5479273118070852,0.5663964145234356,1.0,1.0,0.8,59.0,26.2,33.0,129.35041299999997,71.46571750000003,90.772464,1.0,0.3533333333333333,0.16666666666666666,0.8,0.48,0.6666666666666666,5.0,1.3,2.0,2.0,0.3,0.0,4.0,0.9,1.0,41.35921850000001,15.457951779999993,21.889260499999978,94.965009,29.38000039999999,43.77852099999996,11.0,4.92,6.0,11.0,2.5,11.0,100.08250399999996,42.08571710000001,46.993943000000066,11.0,11.0,11.0,3.0,1.0,1.0,4.0,1.1,1.0,1.0,0.1,0.0,0.8770246603121757,0.4505845298213645,0.11585680254179635,0.9673716616195016,0.5338999630319397,0.480249792619918,0.9642303199924264,0.6228709209074491,0.4650541906373689,1.0,0.7,1.0,1.0,0.62,1.0,0.7,0.46,0.6,2.0,0.71,0.5,-79.67284799999995,-0.5,0.0,3.0
89,89,89,90,22,18,face transplants wiki,1,23.395897,1033.234391,5,0,0,83.359932,3.0,5.0,3.0,5.0,0.0,147.886694,0,124.490797,41.130865,16.6719864,0.0,83.359932,21,11,64.526762,0.5183255594387431,0.0,1,,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
90,90,90,91,22,18,"""Connie Culp""",2,147.886694,1033.234391,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,163.741349,0,15.854655000000005,15.854655000000005,0.0,0.0,0.0,13,11,,1.0,0.0,0,face transplants wiki,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,21.0,124.490797,124.490797,124.490797,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6719864,16.6719864,16.6719864,83.359932,83.359932,83.359932,3.0,3.0,3.0,5.0,5.0,5.0,41.130865,41.130865,41.130865,11.0,11.0,11.0,3.0,3.0,3.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.63614199999999,0.0,5.0,5.0
91,91,91,92,22,18,"""Connie Culp"" wikipedia",3,163.741349,1033.234391,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,188.37316,0,24.631811,24.631811,0.0,0.0,0.0,23,11,,1.0,0.0,0,"""Connie Culp""",0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,17.0,13.0,124.490797,70.172726,15.854655000000005,1.0,0.7,0.4,0.0,0.0,0.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6719864,8.3359932,0.0,83.359932,41.679966,0.0,11.0,7.0,11.0,5.0,2.5,0.0,41.130865,28.492760000000004,15.854655000000005,11.0,11.0,11.0,3.0,1.5,0.0,5.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.777155999999994,0.0,0.0,0.0
92,92,92,93,22,18,"""Connie Culp""",4,188.37316,1033.234391,1,0,0,25.985937999999976,2.0,2.0,1.0,1.0,0.0,236.917906,0,48.54474599999998,22.558808,25.985937999999976,0.0,25.985937999999976,13,11,210.931968,4.34510395831508,0.0,0,"""Connie Culp"" wikipedia",0.0,0.6666666666666666,,,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,19.0,23.0,124.490797,54.99242099999999,24.631811,1.0,0.5777777777777777,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.6666666666666666,5.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6719864,5.5573288000000005,0.0,83.359932,27.786644,0.0,11.0,8.333333333333334,11.0,5.0,1.6666666666666667,0.0,41.130865,27.205777,24.631811,11.0,11.0,11.0,3.0,1.0,0.0,5.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.912934999999983,0.0,-1.0,-2.0
93,93,93,94,22,18,"First ""Face Transplant""",5,236.917906,1033.234391,3,1,0,135.28245600000002,2.333333333333333,4.0,2.0,3.0,0.0,399.53233,0,162.614424,27.33196799999999,45.09415200000001,0.3333333333333333,135.28245600000002,23,11,257.43492000000003,1.5831001559861624,0.3333333333333333,1,"""Connie Culp""",0.6,0.0,,,,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.3333333333333333,0.2,0.1,23.0,17.5,13.0,124.490797,53.38050224999999,48.54474599999998,1.0,0.4333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,5.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.985937999999976,10.664481099999994,25.985937999999976,83.359932,27.336467499999994,25.985937999999976,11.0,6.75,2.0,5.0,1.75,2.0,41.130865,26.04403475,22.558808,11.0,11.0,11.0,3.0,1.0,1.0,5.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114.06967800000004,-0.3333333333333333,-2.0,-2.0
94,94,94,95,22,18,"""Isabelle Dinoire""",6,399.53233,1033.234391,2,0,0,24.575635000000034,1.5,2.0,2.0,2.0,0.0,433.365152,0,33.83282200000002,9.257186999999988,12.287817500000017,0.0,24.575635000000034,18,11,408.789517,12.082631386764008,0.0,0,"First ""Face Transplant""",0.4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,18.6,23.0,162.614424,75.22728659999999,162.614424,1.0,0.4666666666666666,0.6,0.6666666666666666,0.26666666666666666,0.0,5.0,1.8,3.0,0.0,0.0,0.0,1.0,0.2,1.0,45.09415200000001,17.55041528,45.09415200000001,135.28245600000002,48.92566520000001,135.28245600000002,11.0,5.866666666666666,2.333333333333333,5.0,2.2,4.0,41.130865,26.3016214,27.33196799999999,11.0,11.0,11.0,3.0,1.2,2.0,5.0,1.8,3.0,0.0,0.0,0.0,0.6309297535714574,0.12618595071429148,0.6309297535714574,0.6309297535714574,0.12618595071429148,0.6309297535714574,0.6309297535714574,0.12618595071429148,0.6309297535714574,0.3333333333333333,0.06666666666666668,0.3333333333333333,0.2,0.04,0.2,0.1,0.02,0.1,0.3333333333333333,0.06666666666666668,0.3333333333333333,128.781602,0.3333333333333333,1.0,2.0
95,95,95,96,22,18,Isabelle Dinoire,7,433.365152,1033.234391,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,450.57107,0,17.205917999999997,17.205917999999997,0.0,0.0,0.0,16,11,,1.0,0.0,0,"""Isabelle Dinoire""",0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,18.5,18.0,162.614424,68.32820916666667,33.83282200000002,1.0,0.4555555555555555,0.4,0.6666666666666666,0.2222222222222222,0.0,5.0,1.8333333333333333,2.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.0,45.09415200000001,16.673315650000006,12.287817500000017,135.28245600000002,44.86732683333334,24.575635000000034,11.0,5.1388888888888875,1.5,5.0,2.1666666666666665,2.0,41.130865,23.46088233333333,9.257186999999988,11.0,11.0,11.0,3.0,1.3333333333333333,2.0,5.0,1.8333333333333333,2.0,0.0,0.0,0.0,0.6309297535714574,0.10515495892857624,0.0,0.6309297535714574,0.10515495892857624,0.0,0.6309297535714574,0.10515495892857624,0.0,0.3333333333333333,0.05555555555555555,0.0,0.2,0.03333333333333333,0.0,0.1,0.016666666666666666,0.0,0.3333333333333333,0.05555555555555555,0.0,16.626904000000025,0.0,2.0,2.0
96,96,96,97,22,18,Isabelle Dino*,8,450.57107,1033.234391,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,464.483497,0,13.912426999999981,13.912426999999981,0.0,0.0,0.0,14,11,,1.0,0.0,0,Isabelle Dinoire,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,18.142857142857142,16.0,162.614424,61.025024714285706,17.205917999999997,1.0,0.4619047619047619,0.5,0.6666666666666666,0.19047619047619047,0.0,5.0,1.5714285714285714,0.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,45.09415200000001,14.291413414285715,0.0,135.28245600000002,38.457708714285715,0.0,11.0,5.976190476190474,11.0,5.0,1.8571428571428568,0.0,41.130865,22.567316,17.205917999999997,11.0,11.0,11.0,3.0,1.1428571428571428,0.0,5.0,1.5714285714285714,0.0,0.0,0.0,0.0,0.6309297535714574,0.09013282193877964,0.0,0.6309297535714574,0.09013282193877964,0.0,0.6309297535714574,0.09013282193877964,0.0,0.3333333333333333,0.047619047619047616,0.0,0.2,0.028571428571428574,0.0,0.1,0.014285714285714287,0.0,0.3333333333333333,0.047619047619047616,0.0,3.2934910000000155,0.0,0.0,0.0
97,97,97,98,22,18,"Isabelle ""face transplants""",9,464.483497,1033.234391,5,0,0,93.28470199999998,3.0,5.0,3.0,5.0,0.0,589.0703440000002,0,124.58684699999998,31.302145,18.656940399999996,0.0,93.28470199999998,27,11,495.785642,3.979438070216193,0.0,1,Isabelle Dino*,0.5,0.25,,,,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17.625,14.0,162.614424,55.13595,13.912426999999981,1.0,0.4458333333333333,0.3333333333333333,0.6666666666666666,0.2083333333333333,0.3333333333333333,5.0,1.375,0.0,0.0,0.0,0.0,1.0,0.125,0.0,45.09415200000001,12.5049867375,0.0,135.28245600000002,33.650495125000006,0.0,11.0,6.604166666666666,11.0,5.0,1.625,0.0,41.130865,21.485454874999995,13.912426999999981,11.0,11.0,11.0,3.0,1.0,0.0,5.0,1.375,0.0,0.0,0.0,0.0,0.6309297535714574,0.07886621919643218,0.0,0.6309297535714574,0.07886621919643218,0.0,0.6309297535714574,0.07886621919643218,0.0,0.3333333333333333,0.04166666666666666,0.0,0.2,0.025,0.0,0.1,0.0125,0.0,0.3333333333333333,0.04166666666666666,0.0,-110.67442,0.0,-5.0,-5.0
98,98,98,99,22,18,"""Richard Norris""",10,589.0703440000002,1033.234391,2,0,0,79.19452799999998,2.0,3.0,2.0,2.0,0.0,680.165557,0,91.09521300000006,11.900685000000069,39.597264,0.0,79.19452799999998,16,11,600.971029,6.597174639681668,0.0,1,"Isabelle ""face transplants""",0.4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,27.0,18.666666666666668,27.0,162.614424,62.85271633333332,124.58684699999998,1.0,0.4518518518518518,0.5,0.6666666666666666,0.21296296296296294,0.25,5.0,1.7777777777777777,5.0,0.0,0.0,0.0,1.0,0.1111111111111111,0.0,45.09415200000001,13.188537144444444,18.656940399999996,135.28245600000002,40.276518111111116,93.28470199999998,11.0,6.203703703703702,3.0,5.0,2.0,5.0,41.130865,22.576198222222214,31.302145,11.0,11.0,11.0,3.0,1.2222222222222223,3.0,5.0,1.7777777777777777,5.0,0.0,0.0,0.0,0.6309297535714574,0.07010330595238416,0.0,0.6309297535714574,0.07010330595238416,0.0,0.6309297535714574,0.07010330595238416,0.0,0.3333333333333333,0.037037037037037035,0.0,0.2,0.022222222222222227,0.0,0.1,0.011111111111111113,0.0,0.3333333333333333,0.037037037037037035,0.0,33.49163399999992,0.0,3.0,2.0
