,Unnamed: 0,segment_id,session_id,topic_id,query,query_order,segment_starttime,session_end_time,num_click_doc,num_relevant_doc,num_key_doc,total_dwell_time,ave_click_rank,click_depth,num_of_click3,num_of_click5,num_of_click10,segment_endtime,session_end,query_dwell_time,search_engine_dwell_time,ave_dwell_time,click_precision,time_to_first_last_click,query_len,reciporal_rank,time_first_click,ratio_first_click,average_relevance_score,irrelevant_docs_30num,last_query,new_unique_query_terms_num,query_similarity,average_content_page_dwell_time1_3,average_content_page_dwell_time1_5,average_content_page_dwell_time6_10,dcg3,dcg5,dcg10,ndcg3,ndcg5,ndcg10,precision3,precision5,precision10
65,65,66,19,16,JP Morgan Chase data centres vs google,2,135.75030900000002,402.155995,2,0,0,6.893462999999998,1.5,2.0,2.0,2.0,0.0,228.662315,0,92.91200600000002,86.01854300000002,3.4467314999999985,0.0,6.893462999999998,38,11,165.258773,1.7786589711559984,0.0,0,JP Morgan Chase data centres,0.2857142857142857,0.7142857142857143,3.4467314999999985,3.4467314999999985,,0.0,0.43067655807339306,0.43067655807339306,0.0,0.43067655807339306,0.43067655807339306,0.0,0.2,0.1
66,66,67,19,16,JP Morgan Chase computational scientist profile,3,228.662315,402.155995,1,0,0,2.0859430000000434,8.0,8.0,0.0,0.0,1.0,307.518853,0,78.85653799999997,76.77059499999993,2.0859430000000434,0.0,2.0859430000000434,47,11,284.872084,3.612536020792595,0.0,0,JP Morgan Chase data centres vs google,0.3,0.3,,,2.0859430000000434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,67,68,19,16,JP Morgan computational scientist profile,4,307.518853,402.155995,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,402.155995,1,94.63714200000004,94.63714200000004,0.0,0.0,0.0,41,11,,1.0,0.0,0,JP Morgan Chase computational scientist profile,0.0,0.8333333333333334,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,68,69,20,17,march madness,1,15.045276,783.885579,2,1,0,45.26636500000002,1.5,2.0,2.0,2.0,0.0,96.440158,0,81.394882,36.12851699999997,22.63318250000001,0.5,45.26636500000002,13,11,34.658677000000004,0.42580904534022174,0.5,0,,1.0,0.0,22.63318250000001,22.63318250000001,,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.3333333333333333,0.2,0.1
69,69,70,20,17,march madness 2012 winning tean,2,96.440158,783.885579,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,132.757472,0,36.31731400000001,36.31731400000001,0.0,0.0,0.0,31,11,,1.0,0.0,0,march madness,0.6,0.4,,,,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.3333333333333333,0.2,0.1
70,70,71,20,17,march madness 2012 winning team,3,132.757472,783.885579,2,1,0,87.08879400000006,3.0,4.0,1.0,2.0,0.0,267.126605,0,134.36913299999998,47.280338999999906,43.54439700000003,0.5,87.08879400000006,31,11,167.678488,1.2478943955082304,0.5,1,march madness 2012 winning tean,0.16666666666666666,0.6666666666666666,32.662083000000024,43.54439700000003,,0.5,0.9306765580733931,0.9306765580733931,0.30657359638272924,0.5706417189553201,0.5706417189553201,0.3333333333333333,0.4,0.2
71,71,72,20,17,march madness 2012 runner up,4,267.126605,783.885579,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,328.014675,0,60.88807000000003,60.88807000000003,0.0,0.0,0.0,28,11,,1.0,0.0,0,march madness 2012 winning team,0.2857142857142857,0.42857142857142855,,,,0.0,0.43067655807339306,0.7461414348591218,0.0,0.2640681225725909,0.4574945261898617,0.0,0.2,0.2
72,72,73,20,17,march madness 2012 host city,5,328.014675,783.885579,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,411.588275,0,83.5736,83.5736,0.0,0.0,0.0,28,11,,1.0,0.0,0,march madness 2012 runner up,0.2857142857142857,0.42857142857142855,,,,0.5,0.5,0.7890648263178879,0.30657359638272924,0.30657359638272924,0.483812883166777,0.3333333333333333,0.2,0.2
73,73,74,20,17,march madness 2012 host stadium,6,411.588275,783.885579,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,473.744178,0,62.155902999999974,62.155902999999974,0.0,0.0,0.0,31,11,,1.0,0.0,0,march madness 2012 host city,0.16666666666666666,0.6666666666666666,,,,15.5,15.176992581444955,15.492457458230684,0.9608869567216504,0.9408628525014004,0.973503192096621,0.6666666666666666,0.4,0.3
74,74,75,20,17,march madness 2012 final four,7,473.744178,783.885579,2,1,1,137.02364600000004,4.5,8.0,1.0,1.0,1.0,647.201494,0,173.45731600000005,36.433670000000006,68.51182300000002,0.5,137.02364600000004,29,11,510.177848,2.9412299219480587,2.0,1,march madness 2012 host stadium,0.2857142857142857,0.42857142857142855,94.94645800000006,94.94645800000006,42.07718799999998,0.0,2.4525880959238044,7.184561247709735,0.0,0.13334508764053257,0.39061836385280735,0.0,0.4,0.3
75,75,76,20,17,march madness 2012 number teams,8,647.201494,783.885579,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,712.63505,0,65.43355599999995,65.43355599999995,0.0,0.0,0.0,31,11,,1.0,0.0,0,march madness 2012 final four,0.2857142857142857,0.42857142857142855,,,,0.0,0.8175293653079347,1.1185593609719158,0.0,0.3836491390379003,0.5249161118977292,0.0,0.4,0.3
76,76,77,20,17,march madness slang,9,712.63505,783.885579,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,750.687573,0,38.05252300000007,38.05252300000007,0.0,0.0,0.0,19,11,,1.0,0.0,0,march madness 2012 number teams,0.16666666666666666,0.3333333333333333,,,,0.0,0.43067655807339306,0.43067655807339306,0.0,0.43067655807339306,0.43067655807339306,0.0,0.2,0.1
77,77,78,20,17,march madness slang expression,10,750.687573,783.885579,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,783.885579,1,33.198005999999964,33.198005999999964,0.0,0.0,0.0,30,11,,1.0,0.0,0,march madness slang,0.25,0.75,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,78,79,21,17,"""march madness""",1,79.980701,965.083188,1,1,0,24.979243999999994,2.0,2.0,1.0,1.0,0.0,123.815862,0,43.835161,18.855917000000005,24.979243999999994,1.0,24.979243999999994,15,11,98.836618,2.2547337741043085,1.0,0,,1.0,0.0,24.979243999999994,24.979243999999994,,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.3333333333333333,0.2,0.1
79,79,80,21,17,"""march madness"" NCAA",2,123.815862,965.083188,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,193.020762,0,69.2049,69.2049,0.0,0.0,0.0,20,11,,1.0,0.0,0,"""march madness""",0.3333333333333333,0.6666666666666666,,,,2.1309297535714573,2.1309297535714573,3.121500269676794,0.5158474921363961,0.4306249081540395,0.6308024770312088,0.6666666666666666,0.4,0.5
80,80,81,21,17,"""march madness""",3,193.020762,965.083188,2,0,0,82.71843700000002,2.0,3.0,2.0,2.0,0.0,307.731871,0,114.71110900000002,31.992672,41.35921850000001,0.0,82.71843700000002,15,11,225.013434,1.961566198440292,0.0,1,"""march madness"" NCAA",0.0,0.6666666666666666,41.35921850000001,41.35921850000001,,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.3333333333333333,0.2,0.1
81,81,82,21,17,NCAA,4,307.731871,965.083188,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,329.520264,0,21.788392999999985,21.788392999999985,0.0,0.0,0.0,4,11,,1.0,0.0,0,"""march madness""",0.3333333333333333,0.0,,,,0.0,0.0,4.3359723947683175,0.0,0.0,0.2890648263178878,0.0,0.0,0.1
82,82,83,21,17,NCAA tournament,5,329.520264,965.083188,1,1,0,16.574021000000016,1.0,1.0,1.0,1.0,0.0,371.929353,0,42.409089,25.835067999999985,16.574021000000016,1.0,16.574021000000016,15,11,355.355332,8.379225783416379,1.0,0,NCAA,0.5,0.5,16.574021000000016,16.574021000000016,,10.963946303571861,11.781475668879796,13.084077486345004,0.6303730896306817,0.6469670251702363,0.6922843913782899,1.0,1.0,0.7
83,83,84,21,17,"NCAA tournament ""march madness""",6,371.929353,965.083188,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,393.271942,0,21.342589000000032,21.342589000000032,0.0,0.0,0.0,31,11,,1.0,0.0,0,NCAA tournament,0.5,0.5,,,,2.8927892607143724,3.710318626022307,3.9993834523401945,0.7002755876478819,0.749792720701011,0.8082078393012729,0.6666666666666666,0.8,0.5
84,84,85,21,17,"NCAA tournament ""march madness"" wikipedia",7,393.271942,965.083188,1,1,1,29.267908999999968,1.0,1.0,1.0,1.0,0.0,522.622355,0,129.35041299999997,100.08250399999996,29.267908999999968,1.0,29.267908999999968,41,11,410.844402,3.176212525892748,2.0,0,"NCAA tournament ""march madness""",0.2,0.8,29.267908999999968,29.267908999999968,,4.130929753571458,5.291488175275083,11.256994141546636,0.22459506793756484,0.2754503076334835,0.565682101501059,1.0,0.8,0.7
85,85,86,21,17,"NCAA tournament ""march madness"" 2012 championship runner-up",8,522.622355,965.083188,5,4,2,94.965009,3.2,6.0,3.0,4.0,1.0,651.079131,0,128.456776,33.49176699999998,18.993001800000002,0.8,94.965009,59,11,556.114122,4.329192583815119,1.6,0,"NCAA tournament ""march madness"" wikipedia",0.375,0.5,30.295289333333358,23.145308500000034,2.3837749999999005,16.130929753571458,18.58351784949526,19.188047552598874,0.8770246603121757,0.9673716616195015,0.9642303199924265,1.0,1.0,0.7
86,86,87,21,17,"won NCAA ""march madness"" 2012",9,651.079131,965.083188,1,1,0,1.516862999999944,1.0,1.0,1.0,1.0,0.0,703.865412,0,52.78628100000003,51.26941800000011,1.516862999999944,1.0,1.516862999999944,29,11,702.348549,13.305513017672142,1.0,0,"NCAA tournament ""march madness"" 2012 championship runner-up",0.125,0.5,1.516862999999944,1.516862999999944,,3.1309297535714573,9.591078124672354,10.239876334791417,0.18001309086423442,0.5266837072782916,0.5515235557720621,1.0,0.8,0.6
87,87,88,21,17,"NCAA ""march madness"" 2012 results",10,703.865412,965.083188,2,1,0,43.77852099999996,6.0,11.0,1.0,1.0,0.0,794.637876,0,90.772464,46.993943000000066,21.889260499999978,0.5,43.77852099999996,33,11,735.040923,8.097620033758254,0.5,0,"won NCAA ""march madness"" 2012",0.16666666666666666,0.6666666666666666,17.091830999999956,17.091830999999956,,2.1309297535714573,9.225751536309762,9.54121641309549,0.11585680254179634,0.480249792619918,0.4650541906373689,1.0,1.0,0.6
88,88,89,21,17,"NCAA ""march madness"" 2012 broadcast",11,794.637876,965.083188,2,2,0,34.596682999999985,6.5,8.0,0.0,1.0,1.0,965.083188,1,170.44531199999994,135.84862899999996,17.298341499999992,1.0,34.596682999999985,35,11,900.352708,5.2823553633437585,1.0,0,"NCAA ""march madness"" 2012 results",0.16666666666666666,0.6666666666666666,,9.68203600000004,24.91464699999995,3.1309297535714573,9.977930931906895,10.883490630674494,0.18001309086423442,0.5479273118070852,0.5663964145234356,1.0,1.0,0.8
89,89,90,22,18,face transplants wiki,1,23.395897,1033.234391,5,0,0,83.359932,3.0,5.0,3.0,5.0,0.0,147.886694,0,124.490797,41.130865,16.6719864,0.0,83.359932,21,11,64.526762,0.5183255594387431,0.0,1,,1.0,0.0,1.2413083333333317,16.6719864,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,90,91,22,18,"""Connie Culp""",2,147.886694,1033.234391,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,163.741349,0,15.854655000000005,15.854655000000005,0.0,0.0,0.0,13,11,,1.0,0.0,0,face transplants wiki,0.4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,91,92,22,18,"""Connie Culp"" wikipedia",3,163.741349,1033.234391,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,188.37316,0,24.631811,24.631811,0.0,0.0,0.0,23,11,,1.0,0.0,0,"""Connie Culp""",0.3333333333333333,0.6666666666666666,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,92,93,22,18,"""Connie Culp""",4,188.37316,1033.234391,1,0,0,25.985937999999976,2.0,2.0,1.0,1.0,0.0,236.917906,0,48.54474599999998,22.558808,25.985937999999976,0.0,25.985937999999976,13,11,210.931968,4.34510395831508,0.0,0,"""Connie Culp"" wikipedia",0.0,0.6666666666666666,25.985937999999976,25.985937999999976,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,93,94,22,18,"First ""Face Transplant""",5,236.917906,1033.234391,3,1,0,135.28245600000002,2.333333333333333,4.0,2.0,3.0,0.0,399.53233,0,162.614424,27.33196799999999,45.09415200000001,0.3333333333333333,135.28245600000002,23,11,257.43492000000003,1.5831001559861624,0.3333333333333333,1,"""Connie Culp""",0.6,0.0,7.182605000000024,45.09415200000001,,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.3333333333333333,0.2,0.1
94,94,95,22,18,"""Isabelle Dinoire""",6,399.53233,1033.234391,2,0,0,24.575635000000034,1.5,2.0,2.0,2.0,0.0,433.365152,0,33.83282200000002,9.257186999999988,12.287817500000017,0.0,24.575635000000034,18,11,408.789517,12.082631386764008,0.0,0,"First ""Face Transplant""",0.4,0.0,12.287817500000017,12.287817500000017,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,95,96,22,18,Isabelle Dinoire,7,433.365152,1033.234391,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,450.57107,0,17.205917999999997,17.205917999999997,0.0,0.0,0.0,16,11,,1.0,0.0,0,"""Isabelle Dinoire""",0.5,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,96,97,22,18,Isabelle Dino*,8,450.57107,1033.234391,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,464.483497,0,13.912426999999981,13.912426999999981,0.0,0.0,0.0,14,11,,1.0,0.0,0,Isabelle Dinoire,0.3333333333333333,0.3333333333333333,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,97,98,22,18,"Isabelle ""face transplants""",9,464.483497,1033.234391,5,0,0,93.28470199999998,3.0,5.0,3.0,5.0,0.0,589.0703440000002,0,124.58684699999998,31.302145,18.656940399999996,0.0,93.28470199999998,27,11,495.785642,3.979438070216193,0.0,1,Isabelle Dino*,0.5,0.25,30.134682,18.6569404,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,98,99,22,18,"""Richard Norris""",10,589.0703440000002,1033.234391,2,0,0,79.19452799999998,2.0,3.0,2.0,2.0,0.0,680.165557,0,91.09521300000006,11.900685000000069,39.597264,0.0,79.19452799999998,16,11,600.971029,6.597174639681668,0.0,1,"Isabelle ""face transplants""",0.4,0.0,39.597264,39.597264,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,99,100,22,18,"first ""face transplant"" surgery in the world",11,680.165557,1033.234391,1,1,1,52.650829000000044,2.0,2.0,1.0,1.0,0.0,864.074426,0,183.90886899999998,131.25803999999994,52.650829000000044,1.0,52.650829000000044,44,11,800.792417,4.354289281176538,2.0,0,"""Richard Norris""",0.7777777777777778,0.0,52.650829000000044,52.650829000000044,,1.8927892607143721,1.8927892607143721,1.8927892607143721,0.6309297535714574,0.6309297535714574,0.6309297535714574,0.3333333333333333,0.2,0.1
100,100,101,22,18,"first ""full face transplant"" Oscar",12,864.074426,1033.234391,3,3,0,124.107219,4.6,6.0,0.0,2.0,1.0,1033.234391,1,169.15996499999994,45.05274599999996,41.36907299999999,1.0,124.107219,34,11,909.127172,5.374363679964112,0.6,0,"first ""face transplant"" surgery in the world",0.3,0.2,,58.588918000000035,6.929382999999916,0.0,0.43067655807339306,1.2978710370270565,0.0,0.1186132994310261,0.3574486770917129,0.0,0.2,0.2
101,101,102,23,21,dulles airport,1,397.629239,1438.875378,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,403.447057,0,5.817817999999987,5.817817999999987,0.0,0.0,0.0,14,11,,1.0,0.0,0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,102,103,23,21,dulles airport location,2,403.447057,1438.875378,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,429.827911,0,26.380854,26.380854,0.0,0.0,0.0,23,11,,1.0,0.0,0,dulles airport,0.3333333333333333,0.6666666666666666,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,103,104,23,21,dulles hotels,3,429.827911,1438.875378,2,1,0,259.094331,1.5,2.0,2.0,2.0,0.0,705.54525,0,275.71733900000004,16.623008000000027,129.5471655,0.5,259.094331,13,11,446.45091900000006,1.6192341062743243,0.5,0,dulles airport location,0.25,0.25,129.5471655,129.5471655,,0.6309297535714574,0.6309297535714574,3.125686384346497,0.11699506935449566,0.10159378150546944,0.5033053169364502,0.3333333333333333,0.2,0.5
104,104,105,23,21,dulles hotels,4,705.54525,1438.875378,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,1111.668592,0,406.123342,406.123342,0.0,0.0,0.0,13,11,,1.0,0.0,0,dulles hotels,0.0,1.0,,,,0.6309297535714574,0.6309297535714574,3.125686384346497,0.11699506935449566,0.10159378150546944,0.5033053169364502,0.3333333333333333,0.2,0.5
105,105,106,23,21,dulles hotels,5,1111.668592,1438.875378,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,1265.980188,0,154.311596,154.311596,0.0,0.0,0.0,13,11,,1.0,0.0,0,dulles hotels,0.0,1.0,,,,0.6309297535714574,0.6309297535714574,3.125686384346497,0.11699506935449566,0.10159378150546944,0.5033053169364502,0.3333333333333333,0.2,0.5
106,106,107,23,21,dulles hotels,6,1265.980188,1438.875378,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,1438.875378,1,172.89518999999996,172.89518999999996,0.0,0.0,0.0,13,11,,1.0,0.0,0,dulles hotels,0.0,1.0,,,,0.6309297535714574,0.6309297535714574,3.125686384346497,0.11699506935449566,0.10159378150546944,0.5033053169364502,0.3333333333333333,0.2,0.5
107,107,108,24,21,where is dulles airport?,1,38.153002,232.229401,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,134.904876,0,96.751874,96.751874,0.0,0.0,0.0,24,11,,1.0,0.0,0,,1.0,0.0,,,,0.0,0.0,0.9030899869919435,0.0,0.0,0.3010299956639812,0.0,0.0,0.1
108,108,109,24,21,dulles airport virginia,2,134.904876,232.229401,1,1,1,18.212864,2.0,2.0,1.0,1.0,0.0,232.229401,1,97.324525,79.111661,18.212864,1.0,18.212864,23,11,157.468674,1.6179752636861058,2.0,0,where is dulles airport?,0.3333333333333333,0.16666666666666666,18.212864,18.212864,,1.8927892607143721,2.3234658187877653,2.3234658187877653,0.52129602861432,0.6399093280453461,0.6399093280453461,0.3333333333333333,0.4,0.2
109,109,110,25,22,Boston pops  and (salary OR manager OR conductor OR hall),1,126.93008600000002,719.859254,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,719.859254,1,592.929168,592.929168,0.0,0.0,0.0,57,11,,1.0,0.0,0,,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,110,111,26,22,Boston Pops,1,18.782374,1072.227843,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,69.736816,0,50.954442,50.954442,0.0,0.0,0.0,11,11,,1.0,0.0,0,,1.0,0.0,,,,1.0,1.4306765580733931,2.0879137408453965,0.46927872602275655,0.5585075862632193,0.815079870530422,0.3333333333333333,0.4,0.4
111,111,112,26,22,Define: Boston Pops,2,69.736816,1072.227843,1,0,0,36.03028699999999,2.0,2.0,1.0,1.0,0.0,190.334032,0,120.597216,84.56692900000002,36.03028699999999,0.0,36.03028699999999,19,11,126.104623,1.0456677789311488,0.0,1,Boston Pops,0.3333333333333333,0.6666666666666666,36.03028699999999,36.03028699999999,,1.0,1.4306765580733931,1.7640098914067264,0.46927872602275655,0.6713860725233042,0.8278123145308897,0.3333333333333333,0.4,0.3
112,112,113,26,22,Conductor of the boston pops orchestra,3,190.334032,1072.227843,1,0,0,3.970844999999997,2.0,2.0,1.0,1.0,0.0,466.670182,0,276.33615,272.365305,3.970844999999997,0.0,3.970844999999997,38,11,440.6372070000001,1.5945695378617677,0.0,0,Define: Boston Pops,0.6666666666666666,0.0,3.970844999999997,3.970844999999997,,0.0,0.43067655807339306,0.43067655807339306,0.0,0.43067655807339306,0.43067655807339306,0.0,0.2,0.1
113,113,114,26,22,Conductor 2012 of the boston pops orchestra,4,466.670182,1072.227843,1,0,0,86.85704699999997,10.0,10.0,0.0,0.0,1.0,818.190701,0,351.520519,264.663472,86.85704699999997,0.0,86.85704699999997,43,11,731.333654,2.0804863854903446,0.0,1,Conductor of the boston pops orchestra,0.14285714285714285,0.8571428571428571,,,86.85704699999997,0.0,0.43067655807339306,0.7461414348591218,0.0,0.2640681225725909,0.4574945261898617,0.0,0.2,0.2
114,114,115,26,22,Information regarding the Boston Pops Conductor,5,818.190701,1072.227843,3,0,0,154.74077299999988,2.4,4.0,2.0,3.0,0.0,1072.227843,1,254.03714199999996,99.29636900000004,51.58025766666663,0.0,154.74077299999988,47,11,901.995604,3.5506445903882837,0.0,2,Conductor 2012 of the boston pops orchestra,0.3636363636363637,0.18181818181818185,66.80258899999995,51.58025766666663,,0.5,0.5,1.1164948724497097,0.23463936301137828,0.23463936301137828,0.5239472913541398,0.3333333333333333,0.2,0.3
115,115,116,27,23,jeopardy,1,43.620964,1551.31988,2,2,1,1380.4467040000006,2.5,4.0,1.0,2.0,0.0,1462.567852,0,1418.9468880000004,38.500183999999756,690.2233520000003,1.0,1380.4467040000006,8,11,51.832174,0.0365286216406995,2.5,0,,1.0,0.0,56.639081000000004,690.2233520000002,,15.0,15.430676558073394,25.109756759462044,0.46927872602275655,0.47633450230232754,0.7751211325010244,0.3333333333333333,0.4,0.4
116,116,117,27,23,jeopardy gameplay,2,1462.567852,1551.31988,2,0,0,72.51482299999998,2.0,3.0,2.0,2.0,0.0,1551.31988,1,88.75202800000011,16.23720500000013,36.25741149999999,0.0,72.51482299999998,17,11,1478.805057,16.66221144828373,0.0,1,jeopardy,0.5,0.5,36.25741149999999,36.25741149999999,,9.463946303571861,9.850799110806403,24.441330004172386,0.2960819109658652,0.25381496072464094,0.6297534997197975,0.3333333333333333,0.4,0.5
117,117,118,28,23,"""jeopardy game show""",1,43.056508,159.673761,1,1,1,40.241033,1.0,1.0,1.0,1.0,0.0,159.673761,1,116.617253,76.37621999999998,40.241033,1.0,40.241033,20,11,73.124967,0.6270510161991211,4.0,0,,1.0,0.0,40.241033,40.241033,,15.0,20.802792108518126,20.802792108518126,0.6131471927654585,0.8503449055347548,0.8503449055347548,0.3333333333333333,0.4,0.2
118,118,119,29,23,jeopardy (game show),1,12.978062,152.31564,1,1,1,7.3192939999999975,1.0,1.0,1.0,1.0,0.0,43.901888,0,30.923826,23.604532,7.3192939999999975,1.0,7.3192939999999975,20,11,17.049372,0.5513344952852859,4.0,0,,1.0,0.0,7.319293999999998,7.319293999999998,,15.0,20.802792108518126,20.802792108518126,0.6131471927654585,0.8503449055347548,0.8503449055347548,0.3333333333333333,0.4,0.2
119,119,120,29,23,jeopardy (game show) wikipedia,2,43.901888,152.31564,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,152.31564,1,108.413752,108.413752,0.0,0.0,0.0,30,11,,1.0,0.0,0,jeopardy (game show),0.25,0.75,,,,15.0,15.0,20.34310780662033,0.6131471927654585,0.6131471927654585,0.8315546295836226,0.3333333333333333,0.2,0.2
120,120,121,30,24,churchill downs,1,39.68022,245.04954,2,1,0,20.377106,3.0,4.0,1.0,2.0,0.0,245.04954,1,205.36932,184.992214,10.188553,0.5,20.377106,15,11,86.71655799999998,0.4222468964692487,0.5,0,,1.0,0.0,10.093814999999992,10.188553,,0.0,0.43067655807339306,6.074814360357706,0.0,0.026698805626999857,0.3765941860240707,0.0,0.2,0.3
121,121,122,31,24,churchill downs racing information,1,29.042954,506.315914,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,92.026026,0,62.983072,62.983072,0.0,0.0,0.0,34,11,,1.0,0.0,0,,1.0,0.0,,,,0.0,0.0,0.6045297031036165,0.0,0.0,0.3706656904013185,0.0,0.0,0.2
122,122,123,31,24,churchill downs horse racing park,2,92.026026,506.315914,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,158.666233,0,66.64020699999999,66.64020699999999,0.0,0.0,0.0,33,11,,1.0,0.0,0,churchill downs racing information,0.3333333333333333,0.5,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,123,124,31,24,"""churchill downs"" horse racing park",3,158.666233,506.315914,1,0,0,19.951627,2.0,2.0,1.0,1.0,0.0,196.060763,0,37.39453,17.442903,19.951627,0.0,19.951627,35,11,176.109136,4.709489222086758,0.0,0,churchill downs horse racing park,0.2857142857142857,0.42857142857142855,19.951627,19.951627,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,124,125,31,24,"""churchill downs"" horse racing schedule",4,196.060763,506.315914,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,261.705638,0,65.64487500000001,65.64487500000001,0.0,0.0,0.0,39,11,,1.0,0.0,0,"""churchill downs"" horse racing park",0.16666666666666666,0.6666666666666666,,,,0.0,0.0,0.30102999566398114,0.0,0.0,0.30102999566398114,0.0,0.0,0.1
125,125,126,31,24,kentucky derby museum,5,261.705638,506.315914,2,2,1,92.23115699999994,1.5,2.0,2.0,2.0,0.0,414.358391,0,152.65275299999996,60.42159600000002,46.11557849999997,1.0,92.23115699999994,21,11,298.806591,1.9574268077562944,2.5,0,"""churchill downs"" horse racing schedule",0.375,0.0,46.11557849999997,46.11557849999997,,16.130929753571458,16.130929753571458,16.776201766997367,1.0,0.9517637940078421,0.9898364004259159,1.0,0.6,0.5
126,126,127,31,24,churchilldowns.com,6,414.358391,506.315914,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,434.683542,0,20.325151000000005,20.325151000000005,0.0,0.0,0.0,18,11,,1.0,0.0,0,kentucky derby museum,0.25,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,
127,127,128,31,24,churchilldowns,7,434.683542,506.315914,1,0,0,25.21542000000005,2.0,2.0,1.0,1.0,0.0,470.315191,0,35.63164900000004,10.416228999999989,25.21542000000005,0.0,25.21542000000005,14,11,445.099771,12.491697226810903,0.0,0,churchilldowns.com,0.5,0.0,25.21542000000005,25.21542000000005,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,128,129,31,24,churchilldowns seating chart,8,470.315191,506.315914,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,506.315914,1,36.000722999999994,36.000722999999994,0.0,0.0,0.0,28,11,,1.0,0.0,0,churchilldowns,0.6666666666666666,0.3333333333333333,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,129,130,32,24,Churchill downs schedule,1,38.312988,260.054496,0,0,0,0.0,11.0,0.0,0.0,0.0,0.0,81.84225500000002,0,43.529267,43.529267,0.0,0.0,0.0,24,11,,1.0,0.0,0,,1.0,0.0,,,,0.0,0.38685280723454163,5.056158535336192,0.0,0.023982052686633934,0.3134449540465414,0.0,0.2,0.3
